lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788392913.0507812,1788392913.047149,12,0,0,1
1788392913.2304688,1788392913.227888,10,0,0,1
1788392913.4101562,1788392913.408409,9,1,0,1
1788392913.5898438,1788392913.587973,4,0,0,1
1788392913.7695312,1788392913.768085,1,0,0,1
1788392913.9492188,1788392913.948164,2,1,0,1
1788392914.1289062,1788392914.128656,3,0,0,1
1788392914.3125,1788392914.309459,11,0,0,1
1788392914.4921875,1788392914.488723,6,0,0,1
1788392914.671875,1788392914.66834,7,0,0,1
1788392914.8515625,1788392914.849336,8,0,0,1
1788392915.03125,1788392915.028511,5,0,0,1
1788392915.2109375,1788392915.208958,2,1,0,2
1788392915.390625,1788392915.387699,1,0,0,2
1788392915.5703125,1788392915.568005,4,0,0,2
1788392915.75,1788392915.747558,12,0,0,2
1788392915.9296875,1788392915.927877,6,0,0,2
1788392916.109375,1788392916.107336,11,0,0,2
1788392916.2890625,1788392916.287029,9,1,0,2
1788392916.46875,1788392916.46643,3,0,0,2
1788392916.6484375,1788392916.646878,8,0,0,2
1788392916.828125,1788392916.8278,5,0,0,2
1788392917.0078125,1788392917.007497,10,0,0,2
1788392917.1914062,1788392917.187928,7,0,0,2
1788392917.3710938,1788392917.368135,11,0,0,3
1788392917.5507812,1788392917.547498,6,0,0,3
1788392917.7304688,1788392917.728151,2,1,0,3
1788392917.9101562,1788392917.908416,4,0,0,3
1788392918.0898438,1788392918.087476,5,0,0,3
1788392918.2695312,1788392918.267611,12,0,0,3
1788392918.4492188,1788392918.447976,1,0,0,3
1788392918.6289062,1788392918.627691,3,0,0,3
1788392918.8085938,1788392918.807904,7,0,0,3
1788392918.9921875,1788392918.98841,10,0,0,3
1788392919.1679688,1788392919.167953,8,0,0,3
1788392919.3476562,1788392919.346578,9,1,0,3
1788392919.5273438,1788392919.526872,4,0,0,4
1788392919.7070312,1788392919.706299,3,0,0,4
1788392919.890625,1788392919.887004,2,1,0,4
1788392920.0703125,1788392920.067306,7,0,0,4
1788392920.25,1788392920.247742,11,0,0,4
1788392920.4296875,1788392920.427653,5,0,0,4
1788392920.609375,1788392920.60799,12,0,0,4
1788392920.7890625,1788392920.7873,1,0,0,4
1788392920.96875,1788392920.96759,10,0,0,4
1788392921.1523438,1788392921.148502,9,1,0,4
1788392921.3320312,1788392921.328629,8,0,0,4
1788392921.5117188,1788392921.508796,6,0,0,4
1788392921.6914062,1788392921.688869,4,0,0,5
1788392921.8710938,1788392921.869186,12,0,0,5
1788392922.0507812,1788392922.049466,5,0,0,5
1788392922.2304688,1788392922.229727,1,0,0,5
1788392922.4101562,1788392922.40995,10,0,0,5
1788392922.5898438,1788392922.589227,3,0,0,5
