lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX
86440.245537208,-34.66796875,-39.0625,-57.6171875,-36.62109375,0.0
86440.249443458,-36.1328125,-32.71484375,-54.19921875,-47.36328125,0.0
86440.253349708,-19.53125,-39.55078125,-43.45703125,-28.3203125,0.0
86440.257255958,-38.57421875,-47.36328125,-44.43359375,-9.765625,0.0
86440.261162208,-53.7109375,-37.109375,-48.33984375,-15.13671875,0.0
86440.265068458,-51.26953125,-31.73828125,-52.24609375,-31.73828125,0.0
86440.268974708,-31.73828125,-40.0390625,-56.15234375,-39.55078125,0.0
86440.272880958,-23.4375,-45.41015625,-51.26953125,-20.99609375,0.0
86440.276787208,-39.0625,-42.48046875,-52.734375,-4.8828125,0.0
86440.280406375,-51.7578125,-37.59765625,-63.96484375,-23.4375,0.0
86440.284312625,-7.8125,-30.2734375,-67.3828125,-37.59765625,0.0
86440.288218875,19.04296875,-29.78515625,-56.640625,-30.2734375,0.0
86440.292125125,-20.5078125,-37.109375,-41.50390625,-17.578125,0.0
86440.296031375,-74.70703125,-45.41015625,-40.52734375,-15.13671875,0.0
86440.299937625,-58.10546875,-46.875,-47.36328125,-25.87890625,0.0
86440.303843875,-29.78515625,-41.9921875,-54.6875,-30.76171875,0.0
86440.307750125,-19.04296875,-40.52734375,-55.17578125,-26.3671875,0.0
86440.311656375,-42.48046875,-36.1328125,-56.15234375,-32.2265625,0.0
86440.315562625,-39.55078125,-26.3671875,-70.80078125,-26.85546875,0.0
86440.319468875,-4.39453125,-20.99609375,-68.84765625,-30.76171875,0.0
86440.323375125,-10.25390625,-33.69140625,-50.29296875,-50.29296875,0.0
86440.343481791,-35.64453125,-42.48046875,-37.109375,-41.9921875,0.0
86440.329449375,-41.9921875,-40.0390625,-33.203125,-43.9453125,0.0
86440.333355625,-22.94921875,-40.0390625,-44.921875,-51.26953125,0.0
86440.337261875,-3.90625,-40.0390625,-48.33984375,-31.73828125,0.0
86440.341168125,-19.04296875,-36.62109375,-46.875,-10.25390625,0.0
86440.345074375,-58.59375,-31.73828125,-58.10546875,-9.27734375,0.0
86440.348980625,-40.0390625,-34.66796875,-57.6171875,-20.01953125,0.0
86440.352886875,-19.53125,-38.57421875,-43.45703125,-31.73828125,0.0
86440.356793125,-33.69140625,-36.1328125,-32.71484375,-20.99609375,0.0
86440.360699375,-57.12890625,-38.57421875,-28.3203125,-6.8359375,0.0
86440.364605625,-42.96875,-43.45703125,-34.66796875,-30.2734375,0.0
86440.368511875,-14.6484375,-34.66796875,-41.9921875,-37.109375,0.0
86440.34567225,-12.20703125,-27.83203125,-43.45703125,-16.11328125,0.0
86440.3495785,-50.78125,-34.1796875,-39.55078125,-7.32421875,0.0
86440.35348475,-45.8984375,-35.64453125,-42.96875,-27.34375,0.0
86440.357391,-16.6015625,-31.25,-44.921875,-49.8046875,0.0
86440.36129725,-20.99609375,-30.2734375,-49.8046875,-33.69140625,0.0
86440.3652035,-43.9453125,-36.1328125,-52.24609375,-8.7890625,0.0
86440.36910975,-48.828125,-41.50390625,-43.45703125,-18.5546875,0.0
86440.373016,-11.23046875,-40.0390625,-45.41015625,-42.96875,0.0
86440.37692225,3.41796875,-31.25,-48.828125,-20.5078125,0.0
86440.3808285,-15.13671875,-23.4375,-41.015625,-10.25390625,0.0
86440.38473475,-44.921875,-25.390625,-38.57421875,-24.4140625,0.0
86440.388641,-31.73828125,-34.1796875,-41.50390625,-37.59765625,0.0
86440.390965333,-14.16015625,-38.57421875,-39.0625,-43.9453125,0.0
86440.394871583,-17.578125,-38.57421875,-38.57421875,-19.53125,0.0
86440.398777833,-49.8046875,-41.015625,-46.38671875,-14.16015625,0.0
86440.402684083,-46.38671875,-40.52734375,-52.24609375,-37.59765625,0.0
86440.406590333,-20.99609375,-37.59765625,-48.828125,-37.59765625,0.0
86440.410496583,-23.4375,-40.0390625,-47.8515625,-24.4140625,0.0
86440.414402833,-46.875,-38.57421875,-51.26953125,-30.2734375,0.0
86440.418309083,-42.96875,-39.0625,-47.8515625,-43.45703125,0.0
86440.422215333,-32.2265625,-41.9921875,-42.96875,-37.109375,0.0
86440.426121583,-29.78515625,-30.2734375,-39.55078125,-31.73828125,0.0
86440.430027833,-43.45703125,-27.83203125,-44.43359375,-24.90234375,0.0
86440.433934083,-67.3828125,-37.59765625,-61.5234375,-23.4375,0.0
86440.457949958,-43.9453125,-41.9921875,-57.6171875,-44.921875,0.0
86440.461856208,-25.390625,-41.015625,-45.8984375,-56.15234375,0.0
86440.465762458,-24.4140625,-36.1328125,-40.0390625,-38.57421875,0.0
86440.469668708,-44.921875,-33.69140625,-37.109375,-28.3203125,0.0
