lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788485120.8046875,1788485120.802368,8,0,0,1
1788485120.9804688,1788485120.979135,4,0,0,1
1788485121.1601562,1788485121.156767,1,0,0,1
1788485121.3359375,1788485121.334796,11,0,0,1
1788485121.5117188,1788485121.511338,9,0,0,1
1788485121.6914062,1788485121.687722,5,0,0,1
1788485121.8671875,1788485121.865425,10,0,0,1
1788485122.046875,1788485122.043098,12,0,0,1
1788485122.2226562,1788485122.22052,3,1,0,1
1788485122.3984375,1788485122.397007,2,0,0,1
1788485122.5742188,1788485122.574147,7,1,0,1
1788485122.7539062,1788485122.751818,6,0,0,1
1788485122.9296875,1788485122.929075,2,0,0,2
1788485123.109375,1788485123.10694,5,0,0,2
1788485123.2890625,1788485123.285518,8,0,0,2
1788485123.46875,1788485123.465561,7,1,0,2
1788485123.6484375,1788485123.64579,6,0,0,2
1788485123.828125,1788485123.825348,12,0,0,2
1788485124.0078125,1788485124.004668,1,0,0,2
1788485124.1875,1788485124.184979,11,0,0,2
1788485124.3671875,1788485124.365148,9,0,0,2
1788485124.546875,1788485124.545351,10,0,0,2
1788485124.7265625,1788485124.724938,3,1,0,2
1788485124.90625,1788485124.903803,4,0,0,2
1788485125.0859375,1788485125.083815,6,0,0,3
1788485125.265625,1788485125.262949,5,0,0,3
1788485125.4453125,1788485125.443129,9,0,0,3
1788485125.625,1788485125.623521,7,1,0,3
1788485125.8046875,1788485125.802754,4,0,0,3
1788485125.984375,1788485125.982667,10,0,0,3
1788485126.1640625,1788485126.162586,3,1,0,3
1788485126.34375,1788485126.341753,2,0,0,3
1788485126.5234375,1788485126.521522,1,0,0,3
1788485126.703125,1788485126.702155,12,0,0,3
1788485126.8828125,1788485126.882421,8,0,0,3
1788485127.0625,1788485127.061232,11,0,0,3
1788485127.2421875,1788485127.239895,3,1,0,4
1788485127.421875,1788485127.419645,11,0,0,4
1788485127.6015625,1788485127.599786,7,1,0,4
1788485127.78125,1788485127.779677,1,0,0,4
1788485127.9609375,1788485127.959874,8,0,0,4
1788485128.140625,1788485128.140102,6,0,0,4
1788485128.3203125,1788485128.319872,10,0,0,4
1788485128.5,1788485128.499992,4,0,0,4
1788485128.6796875,1788485128.679638,2,0,0,4
1788485128.859375,1788485128.859195,12,0,0,4
1788485129.0429688,1788485129.040113,9,0,0,4
1788485129.2226562,1788485129.21987,5,0,0,4
1788485129.4023438,1788485129.399421,7,1,0,5
1788485129.5820312,1788485129.580277,9,0,0,5
1788485129.7617188,1788485129.759786,11,0,0,5
1788485129.9414062,1788485129.939775,1,0,0,5
1788485130.1210938,1788485130.120055,10,0,0,5
1788485130.3007812,1788485130.300266,2,0,0,5
1788485130.4804688,1788485130.479623,5,0,0,5
1788485130.6601562,1788485130.658966,8,0,0,5
1788485130.8398438,1788485130.838676,4,0,0,5
1788485131.0195312,1788485131.019356,12,0,0,5
1788485131.203125,1788485131.199591,6,0,0,5
1788485131.3828125,1788485131.37987,3,1,0,5
1788485131.5625,1788485131.55984,8,0,0,6
1788485131.7421875,1788485131.740269,7,1,0,6
1788485131.921875,1788485131.920021,11,0,0,6
1788485132.1015625,1788485132.100283,10,0,0,6
1788485132.28125,1788485132.278793,5,0,0,6
1788485132.4609375,1788485132.459391,9,0,0,6
1788485132.640625,1788485132.638564,6,0,0,6
1788485132.8203125,1788485132.81857,4,0,0,6
1788485133.0,1788485132.998865,3,1,0,6
1788485133.1835938,1788485133.179754,2,0,0,6
1788485133.3632812,1788485133.359994,1,0,0,6
1788485133.5429688,1788485133.539901,12,0,0,6
1788485133.7226562,1788485133.720218,4,0,0,7
1788485133.9023438,1788485133.8988,2,0,0,7
1788485134.078125,1788485134.077344,5,0,0,7
1788485134.2578125,1788485134.257599,1,0,0,7
1788485134.4414062,1788485134.437678,7,1,0,7
1788485134.6210938,1788485134.618303,11,0,0,7
1788485134.8007812,1788485134.798032,9,0,0,7
1788485134.9804688,1788485134.978046,12,0,0,7
1788485135.1601562,1788485135.157636,8,0,0,7
1788485135.3398438,1788485135.337845,3,1,0,7
1788485135.5195312,1788485135.518257,10,0,0,7
1788485135.6992188,1788485135.699076,6,0,0,7
1788485135.8828125,1788485135.879217,8,0,0,8
1788485136.0625,1788485136.058969,9,0,0,8
1788485136.2421875,1788485136.238287,11,0,0,8
1788485136.421875,1788485136.418042,3,1,0,8
1788485136.6015625,1788485136.598027,1,0,0,8
1788485136.78125,1788485136.778208,5,0,0,8
1788485136.9609375,1788485136.958158,10,0,0,8
1788485137.140625,1788485137.138427,7,1,0,8
1788485137.3203125,1788485137.318548,12,0,0,8
1788485137.5,1788485137.49818,6,0,0,8
1788485137.6796875,1788485137.677303,4,0,0,8
1788485137.859375,1788485137.857355,2,0,0,8
1788485138.0390625,1788485138.037961,5,0,0,9
1788485138.21875,1788485138.21807,12,0,0,9
1788485138.3984375,1788485138.398163,6,0,0,9
1788485138.578125,1788485138.576115,9,0,0,9
1788485138.7578125,1788485138.755369,1,0,0,9
1788485138.9375,1788485138.935353,4,0,0,9
1788485139.1171875,1788485139.115763,8,0,0,9
1788485139.296875,1788485139.29537,3,1,0,9
1788485139.4765625,1788485139.475582,2,0,0,9
1788485139.65625,1788485139.655366,11,0,0,9
1788485139.8359375,1788485139.835246,10,0,0,9
1788485140.015625,1788485140.013994,7,1,0,9
