lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788482981.15625,1788482981.153297,2,0,0,1
1788482981.3359375,1788482981.333131,11,0,0,1
1788482981.515625,1788482981.513004,6,0,0,1
1788482981.6953125,1788482981.693256,9,0,0,1
1788482981.875,1788482981.873254,8,0,0,1
1788482982.0546875,1788482982.054136,4,0,0,1
1788482982.234375,1788482982.232447,12,0,0,1
1788482982.4140625,1788482982.410299,5,0,0,1
1788482982.59375,1788482982.589852,3,0,0,1
1788482982.7695312,1788482982.769459,1,1,0,1
1788482982.953125,1788482982.949332,7,0,0,1
1788482983.1289062,1788482983.128631,10,1,0,1
1788482983.3125,1788482983.308759,7,0,0,2
1788482983.4921875,1788482983.488392,11,0,0,2
1788482983.671875,1788482983.667989,12,0,0,2
1788482983.8515625,1788482983.848921,10,1,0,2
1788482984.03125,1788482984.028637,4,0,0,2
1788482984.2109375,1788482984.208932,9,0,0,2
1788482984.390625,1788482984.388888,5,0,0,2
1788482984.5703125,1788482984.568384,8,0,0,2
1788482984.7460938,1788482984.745303,2,0,0,2
1788482984.9257812,1788482984.922343,6,0,0,2
1788482985.1015625,1788482985.099147,1,1,0,2
1788482985.2773438,1788482985.276085,3,0,0,2
1788482985.4570312,1788482985.453895,6,0,0,3
1788482985.6328125,1788482985.631524,1,1,0,3
1788482985.8085938,1788482985.80839,5,0,0,3
1788482985.9882812,1788482985.985731,10,1,0,3
1788482986.1640625,1788482986.163168,4,0,0,3
1788482986.34375,1788482986.340276,8,0,0,3
1788482986.5195312,1788482986.517602,12,0,0,3
1788482986.6953125,1788482986.694667,11,0,0,3
1788482986.875,1788482986.871537,7,0,0,3
1788482987.0507812,1788482987.049242,9,0,0,3
1788482987.2304688,1788482987.226687,2,0,0,3
1788482987.40625,1788482987.403484,3,0,0,3
1788482987.5820312,1788482987.581177,10,1,0,4
1788482987.7578125,1788482987.757734,5,0,0,4
1788482987.9375,1788482987.934585,4,0,0,4
1788482988.1132812,1788482988.112324,3,0,0,4
1788482988.2929688,1788482988.290785,6,0,0,4
1788482988.4726562,1788482988.470702,11,0,0,4
1788482988.6523438,1788482988.651229,8,0,0,4
1788482988.8320312,1788482988.831429,7,0,0,4
1788482989.0117188,1788482989.01136,1,1,0,4
1788482989.1914062,1788482989.190916,12,0,0,4
1788482989.3710938,1788482989.370603,9,0,0,4
1788482989.5507812,1788482989.549626,2,0,0,4
1788482989.7304688,1788482989.729777,3,0,0,5
