lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788483677.15625,1788483677.15513,7,0,0,1
1788483677.3359375,1788483677.335632,2,1,0,1
1788483677.515625,1788483677.514541,6,0,0,1
1788483677.6953125,1788483677.694065,9,0,0,1
1788483677.875,1788483677.873374,5,0,0,1
1788483678.0546875,1788483678.053728,11,0,0,1
1788483678.234375,1788483678.233963,8,1,0,1
1788483678.4140625,1788483678.413658,4,0,0,1
1788483678.5976562,1788483678.594033,1,0,0,1
1788483678.7734375,1788483678.773031,3,0,0,1
1788483678.9570312,1788483678.95333,10,0,0,1
1788483679.1367188,1788483679.133312,12,0,0,1
1788483679.3164062,1788483679.312742,4,0,0,2
1788483679.4960938,1788483679.493543,2,1,0,2
1788483679.6757812,1788483679.672847,1,0,0,2
1788483679.8515625,1788483679.850868,11,0,0,2
1788483680.03125,1788483680.030488,5,0,0,2
1788483680.2109375,1788483680.210576,8,1,0,2
1788483680.3945312,1788483680.390683,12,0,0,2
1788483680.5742188,1788483680.57108,6,0,0,2
1788483680.7539062,1788483680.751708,10,0,0,2
1788483680.9335938,1788483680.93125,7,0,0,2
1788483681.1132812,1788483681.110411,9,0,0,2
1788483681.2929688,1788483681.290191,3,0,0,2
1788483681.4726562,1788483681.470395,6,0,0,3
1788483681.6523438,1788483681.649794,3,0,0,3
1788483681.8320312,1788483681.82977,11,0,0,3
1788483682.0117188,1788483682.009925,4,0,0,3
1788483682.1914062,1788483682.189646,5,0,0,3
1788483682.3710938,1788483682.3691,10,0,0,3
1788483682.5507812,1788483682.549271,9,0,0,3
1788483682.7304688,1788483682.729415,2,1,0,3
1788483682.9101562,1788483682.910106,12,0,0,3
1788483683.09375,1788483683.091133,1,0,0,3
1788483683.2734375,1788483683.270711,8,1,0,3
1788483683.453125,1788483683.449711,7,0,0,3
1788483683.6328125,1788483683.629346,9,0,0,4
1788483683.8125,1788483683.808924,2,1,0,4
1788483683.9882812,1788483683.988256,3,0,0,4
1788483684.1679688,1788483684.167248,1,0,0,4
1788483684.3476562,1788483684.347575,10,0,0,4
1788483684.53125,1788483684.528035,12,0,0,4
1788483684.7109375,1788483684.708268,5,0,0,4
1788483684.890625,1788483684.888232,7,0,0,4
1788483685.0703125,1788483685.068561,4,0,0,4
1788483685.25,1788483685.247841,6,0,0,4
1788483685.4296875,1788483685.428302,11,0,0,4
1788483685.609375,1788483685.607949,8,1,0,4
1788483685.7890625,1788483685.788103,9,0,0,5
1788483685.96875,1788483685.967745,6,0,0,5
1788483686.1484375,1788483686.147873,2,1,0,5
1788483686.328125,1788483686.327926,4,0,0,5
1788483686.5117188,1788483686.508234,8,1,0,5
1788483686.6914062,1788483686.688625,12,0,0,5
1788483686.8710938,1788483686.868403,1,0,0,5
1788483687.0507812,1788483687.047792,10,0,0,5
1788483687.2304688,1788483687.228124,11,0,0,5
1788483687.4101562,1788483687.408195,7,0,0,5
1788483687.5898438,1788483687.588276,3,0,0,5
1788483687.7695312,1788483687.76893,5,0,0,5
1788483687.953125,1788483687.949677,9,0,0,6
1788483688.1328125,1788483688.129148,7,0,0,6
1788483688.3125,1788483688.309239,10,0,0,6
