lsl_timestamp,TP9,AF7,AF8,TP10
440714.636135833,-14.16015625,-16.6015625,-283.69140625,-15.625
440714.640042083,9.27734375,-9.27734375,237.3046875,-4.8828125
440714.643948333,8.30078125,-9.765625,538.57421875,-5.859375
440714.651777041,-16.6015625,-19.04296875,-193.359375,-2.44140625
440714.655683291,-15.13671875,-18.06640625,-250.0,-6.8359375
440714.659589541,13.18359375,-17.08984375,518.06640625,-16.6015625
440714.663495791,24.4140625,-17.08984375,630.859375,-6.8359375
440714.667402041,-1.46484375,-21.484375,-98.14453125,-3.41796875
440714.671308291,-16.6015625,-22.94921875,-494.62890625,-9.765625
440714.675214541,13.671875,-13.671875,-24.4140625,-8.7890625
440714.679120791,33.203125,-7.32421875,378.90625,4.8828125
440714.683027041,4.39453125,-12.6953125,-94.23828125,11.23046875
440714.686933291,-13.671875,-20.5078125,-991.2109375,-1.46484375
440714.690839541,14.6484375,-12.20703125,-312.98828125,-10.7421875
440714.694745791,33.203125,-14.6484375,731.93359375,-5.37109375
440714.675513791,13.671875,-27.83203125,189.453125,-0.48828125
440714.679420041,-15.625,-26.3671875,-332.51953125,-5.37109375
440714.683326291,-5.859375,-16.6015625,172.36328125,-8.7890625
440714.687232541,19.53125,-16.11328125,658.69140625,-1.46484375
440714.691138791,5.859375,-26.3671875,246.09375,4.39453125
440714.695045041,-19.04296875,-31.73828125,-526.85546875,-5.37109375
440714.698951291,-14.6484375,-19.53125,-315.91796875,-7.32421875
440714.702857541,4.39453125,-13.18359375,552.24609375,3.90625
440714.706763791,3.90625,-30.76171875,47.8515625,-3.90625
440714.710670041,-15.625,-31.25,-666.9921875,-6.34765625
440714.714576291,-17.08984375,-14.16015625,-148.92578125,-9.27734375
440714.718482541,3.90625,-12.20703125,439.94140625,-5.859375
440714.742922958,14.16015625,-12.20703125,203.61328125,8.7890625
440714.746829208,-13.18359375,-7.8125,-235.3515625,-0.9765625
440714.750735458,-30.76171875,-5.37109375,-99.12109375,-6.34765625
440714.754641708,-2.44140625,-3.90625,192.3828125,0.9765625
440714.758547958,24.90234375,-7.32421875,439.453125,-8.30078125
440714.762454208,2.9296875,-22.94921875,4.8828125,0.0
440714.766360458,-26.3671875,-25.390625,-423.828125,11.23046875
440714.770266708,-19.04296875,-18.5546875,-196.2890625,-1.46484375
440714.774172958,6.34765625,-23.4375,-63.96484375,4.8828125
440714.778079208,7.8125,-25.87890625,221.19140625,-2.44140625
440714.781985458,-18.5546875,-28.3203125,37.109375,-20.01953125
440714.785891708,-23.92578125,-26.85546875,-345.21484375,-14.16015625
440714.766858208,1.46484375,-26.85546875,181.640625,-9.27734375
440714.770764458,8.7890625,-30.2734375,614.2578125,-15.13671875
440714.774670708,-20.01953125,-32.71484375,81.0546875,-10.7421875
440714.778576958,-37.109375,-31.25,-381.8359375,0.48828125
440714.782483208,-5.859375,-25.390625,116.2109375,-9.27734375
440714.786389458,25.390625,-28.3203125,425.29296875,-11.23046875
440714.790295708,5.859375,-28.80859375,-79.58984375,-3.90625
440714.794201958,-17.08984375,-26.85546875,-799.8046875,-7.32421875
440714.798108208,5.37109375,-15.625,-516.6015625,-5.859375
440714.802014458,44.921875,-7.8125,647.4609375,5.37109375
440714.805920708,22.94921875,-16.6015625,404.296875,11.23046875
440714.809826958,-33.203125,-17.578125,-347.16796875,-1.953125
440714.817557166,-26.85546875,-12.6953125,-5.859375,0.48828125
440714.821463416,5.37109375,-14.16015625,598.14453125,-8.7890625
440714.825369666,1.46484375,-15.13671875,218.26171875,-5.37109375
440714.829275916,-15.625,-9.765625,-544.43359375,5.37109375
440714.833182166,-26.3671875,-7.32421875,-309.08203125,-13.671875
440714.837088416,0.48828125,-13.671875,280.76171875,-34.66796875
440714.840994666,23.92578125,-24.90234375,169.43359375,-30.76171875
440714.844900916,-14.16015625,-32.71484375,-626.953125,-25.390625
440714.848807166,-39.0625,-25.390625,-534.66796875,-29.78515625
440714.852713416,-19.53125,-17.578125,418.45703125,-22.94921875
440714.856619666,8.30078125,-20.99609375,552.24609375,-16.11328125
440714.860525916,-0.9765625,-29.296875,11.23046875,-15.13671875
440714.866010625,-31.25,-26.85546875,-195.80078125,-12.6953125
440714.869916875,-20.99609375,-20.5078125,137.20703125,-16.11328125
440714.873823125,14.16015625,-25.87890625,464.35546875,-11.23046875
440714.877729375,16.6015625,-30.76171875,270.5078125,-10.7421875
440714.881635625,-21.97265625,-32.71484375,-349.609375,-23.4375
440714.885541875,-20.01953125,-30.2734375,-372.0703125,-25.87890625
440714.889448125,13.671875,-30.2734375,-142.578125,-7.32421875
440714.893354375,9.765625,-33.203125,-341.796875,-2.9296875
440714.897260625,-21.97265625,-21.484375,-248.53515625,-10.7421875
440714.901166875,-34.66796875,-15.625,-170.8984375,-23.92578125
440714.905073125,-5.37109375,-9.27734375,265.13671875,-17.578125
440714.908979375,9.27734375,-6.8359375,616.2109375,3.90625
440714.931481166,-2.9296875,-12.6953125,224.12109375,1.46484375
440714.935387416,-10.7421875,-9.27734375,-279.78515625,-1.46484375
440714.939293666,4.8828125,-5.37109375,12.20703125,2.44140625
440714.943199916,21.97265625,-10.25390625,628.41796875,-3.41796875
440714.947106166,8.7890625,-15.13671875,331.54296875,-16.11328125
440714.951012416,-15.625,-19.04296875,-469.7265625,-8.7890625
440714.954918666,-17.578125,-22.94921875,-698.73046875,-11.23046875
440714.958824916,10.7421875,-16.6015625,33.69140625,-28.80859375
440714.962731166,14.16015625,-9.27734375,467.28515625,-27.34375
440714.966637416,-20.5078125,-10.25390625,-316.40625,-21.484375
440714.970543666,-24.90234375,-3.41796875,-520.01953125,-18.06640625
440714.974449916,-2.9296875,4.39453125,483.88671875,-22.94921875
440714.982242458,14.16015625,2.9296875,700.1953125,-16.6015625
440714.986148708,-2.44140625,-1.46484375,-83.984375,-16.11328125
440714.990054958,-28.80859375,-4.8828125,-293.45703125,-30.76171875
440714.993961208,-8.30078125,-6.8359375,459.9609375,-21.97265625
440714.997867458,6.34765625,-12.20703125,703.61328125,-18.5546875
440715.001773708,-6.34765625,-15.13671875,-165.52734375,-21.484375
440715.005679958,-20.5078125,-7.32421875,-621.58203125,-17.578125
440715.009586208,0.9765625,6.34765625,191.89453125,-16.6015625
440715.013492458,27.83203125,9.765625,754.39453125,-20.5078125
440715.017398708,10.7421875,0.9765625,-125.9765625,-5.37109375
440715.021304958,-21.484375,2.9296875,-762.6953125,-0.48828125
440715.025211208,-11.23046875,12.20703125,31.73828125,-6.8359375
440715.004258333,24.90234375,11.23046875,605.46875,1.953125
440715.008164583,23.4375,4.39453125,179.19921875,6.34765625
440715.012070833,2.9296875,6.8359375,-300.78125,5.859375
440715.015977083,0.48828125,7.8125,13.671875,5.37109375
440715.019883333,22.4609375,-1.953125,443.84765625,18.06640625
440715.023789583,26.85546875,-7.32421875,146.97265625,22.4609375
440715.027695833,-5.859375,-7.8125,-316.40625,5.859375
440715.031602083,-30.76171875,-5.859375,-185.05859375,1.46484375
440715.035508333,-2.44140625,-12.6953125,139.6484375,-8.7890625
440715.039414583,36.1328125,-17.578125,21.97265625,-7.32421875
440715.043320833,14.6484375,-14.16015625,3.41796875,-14.16015625
440715.047227083,-23.4375,-19.53125,-124.51171875,-16.11328125
440715.0523385,-14.6484375,-16.11328125,-151.85546875,-4.39453125
440715.05624475,13.18359375,-11.71875,350.09765625,-8.7890625
440715.060151,7.32421875,-9.765625,425.29296875,-0.9765625
440715.06405725,-15.625,-13.671875,-106.4453125,-3.90625
440715.0679635,-18.06640625,-15.625,-263.18359375,-2.44140625
440715.07186975,7.8125,-12.20703125,78.125,-2.44140625
440715.075776,5.859375,-11.71875,220.21484375,-16.11328125
440715.07968225,-24.4140625,-14.16015625,-47.36328125,-22.94921875
440715.0835885,-33.69140625,-22.94921875,-656.25,-27.83203125
440715.08749475,-8.7890625,-20.5078125,-317.87109375,-18.06640625
440715.091401,-9.27734375,-37.59765625,592.28515625,-30.2734375
440715.09530725,-53.7109375,-72.265625,114.74609375,-61.5234375
440715.102774458,-73.2421875,-68.359375,-426.26953125,-65.91796875
440715.106680708,-51.26953125,-50.29296875,166.50390625,-62.5
440715.110586958,-17.578125,-46.38671875,681.640625,-53.22265625
440715.114493208,-42.96875,-56.640625,44.921875,-46.38671875
440715.118399458,-72.265625,-61.03515625,-638.671875,-54.6875
440715.122305708,-52.734375,-48.33984375,-310.05859375,-53.22265625
440715.126211958,-30.76171875,-35.64453125,444.82421875,-39.0625
440715.130118208,-28.80859375,-40.0390625,250.0,-38.57421875
440715.134024458,-51.26953125,-44.921875,-711.9140625,-39.55078125
440715.137930708,-52.734375,-26.85546875,-276.85546875,-40.0390625
440715.141836958,-18.06640625,-17.578125,695.80078125,-32.71484375
440715.145743208,-9.27734375,-19.53125,505.37109375,-23.4375
440715.151312833,-38.0859375,-23.4375,-186.5234375,-19.53125
440715.155219083,-47.36328125,-30.2734375,-117.1875,-22.94921875
440715.159125333,-7.32421875,-26.3671875,471.6796875,-27.83203125
440715.163031583,8.30078125,-18.5546875,524.90234375,-19.53125
440715.166937833,-18.06640625,-16.6015625,20.5078125,-11.23046875
440715.170844083,-28.3203125,-18.5546875,-393.06640625,-11.71875
440715.174750333,-11.71875,-18.06640625,-23.92578125,-21.484375
440715.178656583,11.23046875,-22.94921875,17.08984375,-11.23046875
440715.182562833,-4.8828125,-21.484375,-559.08203125,-0.48828125
440715.186469083,-24.4140625,-10.7421875,-347.16796875,-9.27734375
440715.190375333,-10.7421875,-11.23046875,48.33984375,-17.08984375
440715.194281583,16.6015625,-18.5546875,451.66015625,-15.625
440715.198393291,14.16015625,-22.4609375,485.83984375,-8.30078125
440715.202299541,-17.578125,-20.5078125,29.78515625,-8.7890625
440715.206205791,-25.87890625,-15.625,-143.5546875,-10.7421875
440715.210112041,4.39453125,-7.8125,312.5,-8.30078125
440715.214018291,24.90234375,-3.90625,596.6796875,-0.48828125
440715.217924541,2.44140625,-11.71875,-109.375,15.625
440715.221830791,-25.390625,-17.578125,-629.8828125,1.953125
440715.225737041,-11.71875,-11.23046875,-334.9609375,-0.48828125
440715.229643291,7.8125,1.46484375,175.29296875,15.13671875
440715.233549541,-10.7421875,-4.8828125,174.8046875,3.90625
440715.237455791,-32.2265625,-16.6015625,-395.99609375,-3.90625
440715.241362041,-14.6484375,-17.08984375,-232.421875,-10.25390625
440715.248983541,14.6484375,-11.23046875,625.0,-15.625
440715.252889791,-2.9296875,-9.765625,441.40625,-11.23046875
440715.256796041,-39.0625,-12.6953125,-339.84375,-10.7421875
440715.260702291,-40.0390625,-0.48828125,-215.33203125,4.8828125
440715.264608541,-3.41796875,5.859375,562.5,4.39453125
440715.268514791,-0.9765625,-8.7890625,334.47265625,-20.99609375
440715.272421041,-33.203125,-17.578125,-662.109375,-19.53125
440715.276327291,-25.87890625,-11.71875,-665.0390625,-3.90625
440715.280233541,-2.9296875,-2.44140625,479.4921875,-8.30078125
440715.284139791,13.18359375,-9.765625,690.4296875,-14.16015625
440715.288046041,-6.34765625,-23.92578125,-100.09765625,-10.25390625
440715.291952291,-31.25,-20.99609375,-458.984375,-10.25390625
440715.296361916,-17.578125,-3.90625,272.4609375,-15.13671875
440715.300268166,11.71875,-3.41796875,672.8515625,-2.9296875
440715.304174416,-0.9765625,-10.7421875,-98.14453125,12.6953125
440715.308080666,-27.83203125,-1.46484375,-471.19140625,6.34765625
440715.311986916,-0.9765625,0.48828125,117.67578125,0.9765625
440715.315893166,29.78515625,-4.39453125,333.49609375,12.6953125
440715.319799416,17.08984375,-3.90625,-280.2734375,23.92578125
440715.323705666,-17.578125,0.9765625,-451.66015625,16.6015625
440715.327611916,-21.97265625,3.90625,46.38671875,4.39453125
440715.331518166,10.25390625,0.9765625,368.1640625,20.01953125
440715.335424416,21.484375,-0.48828125,282.2265625,29.78515625
440715.339330666,2.9296875,-3.90625,10.25390625,9.765625
440715.347113875,-1.953125,-5.37109375,-85.44921875,3.90625
440715.351020125,18.06640625,-0.9765625,105.95703125,20.01953125
440715.354926375,27.83203125,-3.41796875,265.625,22.94921875
440715.358832625,8.30078125,-2.9296875,100.5859375,20.5078125
440715.362738875,-6.8359375,1.953125,-123.53515625,16.11328125
440715.366645125,7.8125,-3.90625,-291.9921875,10.25390625
440715.370551375,19.04296875,-0.9765625,-153.80859375,8.30078125
440715.374457625,1.953125,-2.9296875,231.93359375,3.41796875
440715.378363875,-25.87890625,-13.18359375,-154.78515625,0.48828125
440715.382270125,-21.97265625,-10.25390625,-140.13671875,9.27734375
440715.386176375,9.27734375,-10.25390625,450.68359375,11.23046875
440715.390082625,8.7890625,-13.671875,473.14453125,0.0
440715.392778333,-25.390625,-18.06640625,-141.11328125,-7.8125
440715.396684583,-31.25,-11.71875,-240.234375,-24.4140625
440715.400590833,-3.90625,-8.30078125,455.56640625,-28.80859375
440715.404497083,-2.44140625,-18.06640625,624.51171875,-14.16015625
440715.408403333,-25.87890625,-22.94921875,-170.41015625,-1.46484375
440715.412309583,-30.76171875,-15.625,-758.30078125,0.0
440715.416215833,3.41796875,-2.9296875,-92.28515625,7.32421875
440715.420122083,32.2265625,0.9765625,642.08984375,11.71875
440715.424028333,14.6484375,-9.27734375,-12.6953125,0.0
440715.427934583,-6.8359375,-13.18359375,-851.07421875,4.39453125
440715.431840833,12.20703125,-10.25390625,-48.828125,6.34765625
440715.435747083,35.15625,-20.5078125,737.3046875,7.8125
440715.443574708,20.01953125,-27.83203125,178.7109375,9.765625
440715.447480958,-10.7421875,-25.390625,-403.80859375,0.48828125
440715.451387208,-6.34765625,-20.01953125,33.203125,-1.46484375
440715.455293458,25.390625,-24.4140625,647.4609375,-1.46484375
440715.459199708,25.87890625,-31.73828125,274.90234375,-12.20703125
440715.463105958,-5.37109375,-28.3203125,-549.31640625,-22.94921875
440715.467012208,-7.8125,-24.4140625,-526.3671875,-25.390625
440715.470918458,17.08984375,-20.5078125,216.796875,-16.6015625
440715.474824708,17.578125,-26.3671875,-33.69140625,-9.765625
440715.478730958,-17.578125,-28.80859375,-829.1015625,-8.30078125
440715.482637208,-30.76171875,-17.08984375,-344.23828125,-12.6953125
440715.486543458,-0.9765625,-15.13671875,302.734375,-8.30078125
440715.493006333,20.01953125,-18.5546875,488.76953125,-2.9296875
440715.496912583,6.34765625,-20.01953125,193.84765625,-11.71875
440715.500818833,-16.11328125,-21.97265625,-109.86328125,-16.6015625
440715.504725083,-2.44140625,-22.4609375,128.41796875,-18.06640625
440715.508631333,20.5078125,-29.296875,423.33984375,-27.34375
440715.512537583,-3.41796875,-42.96875,40.0390625,-36.62109375
440715.516443833,-42.96875,-42.48046875,-378.41796875,-40.0390625
440715.520350083,-41.50390625,-38.57421875,-167.48046875,-25.390625
440715.524256333,-11.23046875,-31.25,-16.6015625,-19.53125
440715.528162583,-8.30078125,-25.390625,95.703125,-17.08984375
440715.532068833,-30.76171875,-31.73828125,-141.6015625,-18.06640625
440715.535975083,-21.97265625,-32.71484375,-427.734375,-16.6015625
440715.539199958,14.6484375,-25.87890625,12.6953125,12.20703125
440715.543106208,30.2734375,-19.53125,631.8359375,7.32421875
440715.547012458,-1.953125,-30.76171875,148.92578125,-17.08984375
440715.550918708,-24.90234375,-30.2734375,-355.46875,-11.71875
440715.554824958,4.39453125,-16.6015625,165.0390625,-7.32421875
440715.558731208,31.25,-8.30078125,520.01953125,5.859375
440715.562637458,21.484375,-10.25390625,-20.5078125,4.39453125
440715.566543708,-10.7421875,-14.6484375,-802.734375,-9.765625
440715.570449958,10.25390625,-5.37109375,-518.5546875,0.9765625
440715.574356208,49.31640625,4.39453125,625.9765625,10.25390625
440715.578262458,41.015625,0.0,472.16796875,17.578125
440715.582168708,9.765625,-3.90625,-315.4296875,10.25390625
440715.559983125,0.9765625,-1.46484375,-323.73046875,-8.30078125
440715.563889375,30.76171875,-3.41796875,481.93359375,-12.6953125
440715.567795625,29.296875,-14.16015625,538.0859375,-1.46484375
440715.571701875,-7.32421875,-21.97265625,-373.53515625,-13.18359375
440715.575608125,-21.97265625,-16.11328125,-367.67578125,-20.01953125
440715.579514375,-4.8828125,-10.7421875,213.37890625,-14.16015625
440715.583420625,20.99609375,-9.27734375,191.40625,2.44140625
440715.587326875,-0.9765625,-5.37109375,-481.4453125,5.37109375
440715.591233125,-24.90234375,1.46484375,-416.9921875,-21.484375
440715.595139375,-2.9296875,-3.90625,332.51953125,-16.11328125
440715.599045625,16.11328125,-18.5546875,449.21875,-2.44140625
440715.602951875,0.48828125,-21.97265625,38.0859375,-3.90625
440715.610472875,-23.92578125,-15.625,-115.234375,-6.34765625
440715.614379125,-11.71875,-15.625,207.51953125,4.8828125
440715.618285375,18.06640625,-17.578125,399.90234375,8.30078125
440715.622191625,13.671875,-13.671875,149.4140625,-2.9296875
440715.626097875,-15.625,-14.6484375,-206.54296875,-11.23046875
440715.630004125,-20.5078125,-16.11328125,-255.37109375,-15.13671875
440715.633910375,10.7421875,-20.01953125,-165.0390625,-16.11328125
440715.637816625,21.484375,-19.53125,-330.56640625,-13.18359375
440715.641722875,3.90625,-6.34765625,-148.4375,-13.18359375
440715.645629125,-3.41796875,-6.8359375,-86.9140625,-8.7890625
440715.649535375,11.71875,-8.30078125,213.37890625,-1.46484375
440715.653441625,20.99609375,-6.8359375,630.859375,-7.8125
440715.682008916,9.27734375,-8.30078125,292.96875,-15.13671875
440715.685915166,-10.25390625,-10.25390625,-243.65234375,-16.11328125
440715.689821416,-11.23046875,-13.671875,-62.01171875,-4.8828125
440715.693727666,12.6953125,-12.6953125,506.8359375,0.9765625
440715.697633916,17.08984375,-9.765625,355.46875,-8.30078125
440715.701540166,-11.71875,-16.6015625,-409.66796875,-5.859375
440715.705446416,-9.27734375,-15.13671875,-731.93359375,5.37109375
440715.709352666,24.4140625,1.46484375,92.28515625,6.34765625
440715.713258916,25.87890625,0.0,676.7578125,7.8125
440715.717165166,0.0,-17.08984375,-244.140625,10.7421875
440715.721071416,-0.9765625,-17.08984375,-610.3515625,3.90625
440715.724977666,20.5078125,2.44140625,431.15234375,-14.6484375
440715.731030916,25.390625,3.41796875,717.7734375,-17.578125
440715.734937166,4.8828125,-11.23046875,-99.12109375,-8.7890625
440715.738843416,-20.99609375,-16.11328125,-450.68359375,-6.8359375
440715.742749666,0.48828125,-11.71875,282.71484375,-6.34765625
440715.746655916,31.25,-12.6953125,743.1640625,1.46484375
440715.750562166,22.4609375,-24.90234375,-78.61328125,8.7890625
440715.754468416,-2.44140625,-24.90234375,-631.34765625,-4.39453125
440715.758374666,3.41796875,-11.71875,52.734375,-9.765625
440715.762280916,32.71484375,-4.8828125,518.5546875,0.9765625
440715.766187166,16.11328125,-11.23046875,-268.5546875,8.7890625
440715.770093416,-15.13671875,-14.16015625,-876.46484375,-3.90625
440715.773999666,-0.9765625,-5.859375,-81.0546875,-5.37109375
440715.75552025,22.94921875,-12.20703125,495.1171875,0.9765625
440715.7594265,32.71484375,-20.99609375,283.69140625,-4.39453125
440715.76333275,7.32421875,-22.4609375,-123.53515625,-2.44140625
440715.767239,-9.27734375,-25.390625,-53.7109375,-1.953125
440715.77114525,20.99609375,-24.90234375,314.453125,10.7421875
440715.7750515,40.52734375,-25.87890625,165.52734375,14.6484375
440715.77895775,19.53125,-25.390625,-289.55078125,4.8828125
440715.782864,-1.953125,-15.13671875,-253.90625,-2.9296875
440715.78677025,12.20703125,-11.71875,87.890625,-5.37109375
440715.7906765,32.71484375,-16.11328125,6.34765625,4.8828125
440715.79458275,20.5078125,-18.5546875,-130.37109375,2.44140625
440715.798489,3.90625,-23.4375,-389.16015625,-2.44140625
440715.828439833,15.13671875,-31.73828125,-403.80859375,6.8359375
440715.832346083,27.83203125,-26.3671875,208.984375,10.25390625
440715.836252333,21.484375,-21.484375,486.328125,5.859375
440715.840158583,2.9296875,-26.3671875,-62.98828125,-3.90625
440715.844064833,-2.44140625,-21.97265625,-245.1171875,-4.39453125
440715.847971083,27.83203125,-18.5546875,92.7734375,14.6484375
440715.851877333,24.90234375,-21.484375,291.015625,8.7890625
440715.855783583,-16.6015625,-27.83203125,4.39453125,-6.34765625
440715.859689833,-27.83203125,-31.73828125,-707.03125,-11.71875
440715.863596083,-1.953125,-19.53125,-287.59765625,-20.5078125
440715.867502333,4.8828125,-10.7421875,699.21875,-21.97265625
440715.871408583,-13.671875,-15.625,192.87109375,-21.97265625
440715.853858291,-20.5078125,-13.671875,-334.47265625,-28.80859375
440715.857764541,3.41796875,-12.6953125,8.30078125,-22.94921875
440715.861670791,27.83203125,-14.16015625,553.7109375,-21.97265625
440715.865577041,15.625,-16.6015625,326.66015625,-23.4375
440715.869483291,-12.6953125,-17.08984375,-546.875,-18.06640625
440715.873389541,-9.765625,-12.6953125,-448.73046875,-21.97265625
440715.877295791,17.578125,-6.8359375,389.16015625,-32.2265625
440715.881202041,4.8828125,-11.71875,363.28125,-41.015625
440715.885108291,-33.69140625,-14.6484375,-689.94140625,-42.96875
440715.889014541,-36.62109375,-4.8828125,-461.9140625,-51.26953125
440715.892920791,-13.18359375,-3.41796875,592.28515625,-48.828125
440715.896827041,-15.625,-8.7890625,451.66015625,-50.78125
440715.904626541,-54.19921875,-10.7421875,-182.6171875,-64.453125
440715.908532791,-77.63671875,-3.41796875,-125.9765625,-68.84765625
440715.912439041,-61.03515625,6.34765625,414.55078125,-68.359375
440715.916345291,-52.734375,4.39453125,470.703125,-80.078125
440715.920251541,-76.171875,1.46484375,-197.75390625,-96.6796875
440715.924157791,-107.421875,11.23046875,-588.37890625,-110.3515625
440715.928064041,-106.93359375,17.08984375,-110.3515625,-111.81640625
440715.931970291,-84.9609375,11.71875,62.01171875,-106.4453125
440715.935876541,-98.14453125,22.94921875,-514.16015625,-109.86328125
440715.939782791,-125.9765625,41.9921875,-366.2109375,-123.53515625
440715.943689041,-122.55859375,36.1328125,50.29296875,-136.71875
440715.947595291,-111.81640625,29.78515625,452.1484375,-140.13671875
440715.953834166,-112.79296875,29.78515625,506.8359375,-140.625
440715.957740416,-137.20703125,37.59765625,-8.30078125,-152.34375
440715.961646666,-161.1328125,46.38671875,-179.6875,-166.50390625
440715.965552916,-137.20703125,47.8515625,294.43359375,-158.203125
440715.969459166,-122.0703125,40.52734375,605.95703125,-163.0859375
440715.973365416,-162.109375,33.203125,-94.23828125,-183.59375
440715.977271666,-187.5,39.0625,-611.328125,-178.22265625
440715.981177916,-157.2265625,35.15625,-636.71875,-153.3203125
440715.985084166,-136.23046875,30.76171875,-9.765625,-155.2734375
440715.988990416,-132.8125,21.97265625,365.234375,-146.484375
440715.992896666,-125.48828125,13.671875,-358.88671875,-125.0
440715.996802916,-98.6328125,5.859375,-143.5546875,-111.328125
440716.00162775,-56.15234375,-3.41796875,684.08203125,-80.078125
440716.005534,-49.31640625,-7.8125,529.296875,-60.546875
440716.00944025,-68.84765625,-17.578125,-269.53125,-40.52734375
440716.0133465,-51.26953125,-16.11328125,-191.89453125,-20.5078125
440716.01725275,-1.46484375,-11.23046875,517.578125,-19.53125
440716.021159,13.18359375,-16.11328125,357.91015625,-14.16015625
440716.02506525,3.41796875,-27.34375,-613.28125,8.7890625
440716.0289715,9.765625,-30.76171875,-686.03515625,13.18359375
440716.03287775,43.45703125,-31.25,381.34765625,20.99609375
440716.036784,71.2890625,-38.0859375,569.82421875,40.0390625
440716.04069025,57.12890625,-40.52734375,-394.04296875,39.55078125
440716.0445965,46.38671875,-32.2265625,-604.00390625,54.19921875
440716.049856708,76.66015625,-23.92578125,338.37890625,60.546875
440716.053762958,105.46875,-28.80859375,639.16015625,62.98828125
440716.057669208,94.7265625,-34.1796875,90.33203125,70.3125
440716.061575458,66.40625,-34.66796875,-242.1875,57.6171875
440716.065481708,74.70703125,-36.1328125,112.79296875,62.01171875
440716.069387958,106.93359375,-42.96875,374.51171875,76.171875
440716.073294208,107.91015625,-42.96875,-262.6953125,89.84375
440716.077200458,88.8671875,-34.66796875,-498.53515625,100.5859375
440716.081106708,87.890625,-38.57421875,30.2734375,87.890625
440716.085012958,113.28125,-40.52734375,389.16015625,84.47265625
440716.088919208,119.140625,-37.59765625,398.92578125,101.07421875
440716.092825458,88.37890625,-40.0390625,23.4375,91.30859375
440716.096385125,78.125,-39.55078125,-350.09765625,78.125
440716.100291375,112.79296875,-37.59765625,-185.05859375,84.9609375
440716.104197625,124.0234375,-30.76171875,176.26953125,92.28515625
440716.108103875,86.9140625,-24.90234375,125.9765625,78.61328125
440716.112010125,68.84765625,-19.04296875,-196.77734375,63.4765625
440716.115916375,88.8671875,-20.99609375,-161.62109375,70.3125
440716.119822625,101.5625,-24.90234375,284.1796875,83.0078125
440716.123728875,93.26171875,-20.5078125,371.09375,77.63671875
440716.127635125,69.3359375,-21.97265625,-110.3515625,66.40625
440716.131541375,69.82421875,-21.484375,-397.94921875,67.3828125
440716.135447625,96.19140625,-13.671875,164.0625,78.125
440716.139353875,92.7734375,-14.16015625,631.8359375,71.2890625
440716.146922,57.6171875,-25.390625,-52.734375,51.26953125
440716.15082825,50.78125,-22.4609375,-334.9609375,59.08203125
440716.1547345,80.56640625,-17.578125,234.375,70.3125
440716.15864075,89.35546875,-22.4609375,430.6640625,62.5
440716.162547,59.08203125,-25.390625,-78.61328125,57.12890625
440716.16645325,52.24609375,-23.92578125,-777.83203125,57.6171875
440716.1703595,81.54296875,-15.625,-221.19140625,53.22265625
440716.17426575,81.0546875,-18.5546875,666.50390625,50.78125
440716.178172,46.875,-31.73828125,87.890625,47.8515625
440716.18207825,22.4609375,-32.71484375,-728.02734375,47.36328125
440716.1859845,36.62109375,-15.625,-7.32421875,48.828125
440716.18989075,62.98828125,-15.13671875,719.23828125,47.8515625
440716.19564725,56.640625,-19.53125,230.95703125,55.6640625
440716.1995535,30.2734375,-16.6015625,-339.84375,51.7578125
440716.20345975,35.64453125,-17.578125,-13.18359375,40.0390625
440716.207366,67.87109375,-14.6484375,675.78125,45.41015625
440716.21127225,61.5234375,-15.625,376.953125,44.921875
440716.2151785,25.390625,-11.71875,-514.16015625,32.2265625
440716.21908475,20.5078125,-8.7890625,-536.1328125,32.2265625
440716.222991,46.38671875,-9.765625,111.81640625,45.8984375
440716.22689725,67.3828125,-10.7421875,7.32421875,52.24609375
440716.2308035,54.19921875,-1.953125,-551.26953125,42.96875
440716.23470975,29.296875,8.7890625,-250.0,46.38671875
440716.238616,42.48046875,5.37109375,336.42578125,44.921875
440716.246117291,68.359375,4.8828125,263.671875,41.9921875
440716.250023541,56.640625,4.39453125,-35.15625,43.9453125
440716.253929791,28.80859375,-4.8828125,-104.98046875,34.1796875
440716.257836041,42.48046875,-21.484375,59.08203125,30.76171875
440716.261742291,63.96484375,-21.97265625,464.84375,41.9921875
440716.265648541,50.29296875,-10.25390625,146.97265625,36.62109375
440716.269554791,14.16015625,-0.9765625,-347.65625,26.85546875
440716.273461041,8.7890625,-3.90625,-221.6796875,25.87890625
440716.277367291,30.76171875,-11.71875,-336.42578125,28.80859375
440716.281273541,26.85546875,-1.46484375,-42.96875,25.87890625
440716.285179791,7.8125,-3.41796875,146.484375,14.16015625
440716.289086041,-7.8125,-10.25390625,-247.55859375,17.578125
440716.268481458,10.7421875,-8.30078125,180.6640625,16.6015625
440716.272387708,35.64453125,-7.32421875,709.9609375,14.16015625
440716.276293958,16.6015625,-13.18359375,245.60546875,10.25390625
440716.280200208,-16.6015625,-13.671875,-325.68359375,-13.18359375
440716.284106458,-5.859375,-15.13671875,85.44921875,-17.08984375
440716.288012708,30.2734375,-14.6484375,498.53515625,-9.27734375
440716.291918958,15.625,-14.16015625,101.07421875,-17.578125
440716.295825208,-28.80859375,-25.87890625,-704.1015625,-9.27734375
440716.299731458,-19.53125,-19.53125,-572.75390625,7.32421875
440716.303637708,24.90234375,-4.39453125,471.19140625,4.8828125
