lsl_timestamp,code,is_target,char_idx,rep
103459.911454125,8,0,0,1
103460.091957,12,0,0,1
103460.272467458,1,0,0,1
103460.453543125,9,0,0,1
103460.633474,6,1,0,1
103460.812289916,7,1,0,1
103460.99234175,4,0,0,1
103461.173055208,11,0,0,1
103461.352385208,5,0,0,1
103461.533254125,2,0,0,1
103461.713445,10,0,0,1
103461.893727291,3,0,0,1
103462.073717375,9,0,0,2
103462.252139125,12,0,0,2
103462.431444875,5,0,0,2
103462.611807875,2,0,0,2
103462.790894833,3,0,0,2
103462.967877833,4,0,0,2
103463.146181166,6,1,0,2
103463.328822458,11,0,0,2
103463.509487416,10,0,0,2
103463.689382333,7,1,0,2
103463.869647,1,0,0,2
103464.047866416,8,0,0,2
103464.227863666,5,0,0,3
103464.406450125,8,0,0,3
103464.585858916,3,0,0,3
103464.764929916,7,1,0,3
103464.944724708,2,0,0,3
103465.125205583,12,0,0,3
103465.305880666,4,0,0,3
103465.485736125,9,0,0,3
103465.665438166,10,0,0,3
103465.845413208,11,0,0,3
103466.025741625,1,0,0,3
103466.206669208,6,1,0,3
103466.386231208,7,1,0,4
103466.565087541,1,0,0,4
103466.745828333,5,0,0,4
103466.926217,12,0,0,4
103467.106046541,6,1,0,4
103467.285986333,2,0,0,4
103467.466886208,3,0,0,4
103467.64663075,11,0,0,4
103467.826623833,10,0,0,4
103468.006692916,8,0,0,4
103468.187254041,4,0,0,4
103468.367442708,9,0,0,4
103468.548250833,10,0,0,5
103468.728773166,12,0,0,5
103468.909378458,8,0,0,5
103469.089468416,4,0,0,5
103469.269821333,11,0,0,5
103469.45078025,6,1,0,5
103469.630757125,1,0,0,5
103469.810383291,5,0,0,5
103469.9876035,3,0,0,5
103470.167597958,2,0,0,5
103470.347937833,9,0,0,5
103470.528910291,7,1,0,5
103470.709812625,6,1,0,6
103470.890250291,9,0,0,6
103471.06996275,3,0,0,6
103471.250772708,2,0,0,6
103471.431282333,4,0,0,6
103471.610090041,1,0,0,6
103471.790307708,11,0,0,6
103471.969398333,7,1,0,6
103472.150094375,8,0,0,6
103472.3300345,10,0,0,6
103472.509852583,12,0,0,6
103472.690350083,5,0,0,6
103472.870535708,10,0,0,7
103473.049631916,2,0,0,7
