lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX
7854.693842791,23.4375,1.953125,-51.7578125,32.71484375,0.0
7854.697749041,18.5546875,-1.953125,-54.6875,22.94921875,0.0
7854.701655291,26.3671875,7.8125,-53.7109375,28.3203125,0.0
7854.705561541,24.90234375,7.8125,-76.66015625,32.2265625,0.0
7854.709467791,19.04296875,4.39453125,-54.6875,28.3203125,0.0
7854.713374041,12.6953125,5.37109375,-22.94921875,23.4375,0.0
7854.717280291,-1.953125,3.90625,-43.45703125,27.83203125,0.0
7854.721186541,-9.765625,4.39453125,-56.15234375,34.66796875,0.0
7854.724044666,5.859375,-2.44140625,-33.69140625,27.83203125,0.0
7854.727950916,20.99609375,-11.23046875,-40.0390625,18.06640625,0.0
7854.731857166,8.30078125,-6.8359375,-56.640625,16.11328125,0.0
7854.735763416,-3.90625,1.46484375,-71.2890625,14.6484375,0.0
7854.739669666,-9.765625,-0.9765625,-56.640625,4.8828125,0.0
7854.743575916,-13.671875,-4.39453125,-53.7109375,-2.44140625,0.0
7854.747482166,-2.44140625,-4.39453125,-61.5234375,1.953125,0.0
7854.751388416,6.34765625,-6.34765625,-46.38671875,12.6953125,0.0
7854.755294666,-2.9296875,-5.859375,1.46484375,16.6015625,0.0
7854.759200916,-12.20703125,-5.37109375,-15.13671875,8.30078125,0.0
7854.763107166,-10.25390625,-6.8359375,-48.33984375,14.6484375,0.0
7854.767013416,-5.859375,-12.20703125,-53.22265625,19.53125,0.0
7854.769932166,-10.25390625,-14.16015625,-39.0625,10.25390625,0.0
7854.773838416,-1.953125,-6.8359375,-34.1796875,4.39453125,0.0
7854.777744666,5.37109375,-3.90625,-33.69140625,-7.32421875,0.0
7854.781650916,-5.859375,-9.765625,-31.73828125,-13.671875,0.0
7854.785557166,-21.484375,-16.11328125,-63.96484375,-1.46484375,0.0
7854.789463416,-20.5078125,-18.5546875,-47.8515625,3.41796875,0.0
7854.793369666,0.0,-15.13671875,-39.55078125,4.39453125,0.0
7854.797275916,-1.46484375,-10.7421875,-24.90234375,3.90625,0.0
7854.801182166,-18.06640625,-9.765625,-21.484375,-1.953125,0.0
7854.805088416,-13.671875,-8.30078125,-32.71484375,8.7890625,0.0
7854.808994666,-9.27734375,-12.6953125,-5.37109375,6.8359375,0.0
7854.812900916,-9.765625,-18.06640625,-2.9296875,-9.27734375,0.0
7854.83900475,-14.16015625,-20.01953125,-30.76171875,-7.32421875,0.0
7854.842911,6.8359375,-22.4609375,-42.96875,3.90625,0.0
7854.84681725,23.92578125,-23.92578125,-15.625,4.8828125,0.0
7854.8507235,0.0,-19.53125,13.671875,-2.44140625,0.0
7854.85462975,-15.13671875,-18.5546875,-20.5078125,1.46484375,0.0
7854.858536,-17.578125,-20.99609375,-59.5703125,22.4609375,0.0
7854.86244225,-7.32421875,-22.94921875,-13.671875,25.390625,0.0
7854.8663485,8.7890625,-19.04296875,43.9453125,15.625,0.0
7854.87025475,4.39453125,-18.06640625,12.20703125,0.48828125,0.0
7854.874161,-1.953125,-21.484375,-41.015625,-0.48828125,0.0
7854.87806725,-4.8828125,-19.04296875,-8.7890625,1.46484375,0.0
7854.8819735,-0.9765625,-13.671875,19.53125,3.41796875,0.0
7854.887389208,10.25390625,-13.18359375,0.48828125,9.27734375,0.0
7854.891295458,2.44140625,-21.97265625,-29.296875,2.44140625,0.0
7854.895201708,-13.18359375,-28.3203125,-5.859375,-1.46484375,0.0
7854.899107958,-0.48828125,-22.94921875,17.08984375,2.9296875,0.0
7854.903014208,9.765625,-18.5546875,-3.41796875,5.37109375,0.0
7854.906920458,11.23046875,-18.5546875,-27.34375,9.765625,0.0
7854.910826708,-1.953125,-16.11328125,-3.90625,14.6484375,0.0
7854.914732958,-19.04296875,-18.5546875,27.34375,8.7890625,0.0
7854.918639208,-14.6484375,-21.97265625,-2.9296875,9.27734375,0.0
7854.922545458,-12.20703125,-18.06640625,-19.53125,18.06640625,0.0
7854.926451708,-11.71875,-17.08984375,-2.9296875,16.6015625,0.0
7854.930357958,-8.30078125,-20.01953125,0.48828125,3.90625,0.0
7854.932301708,-14.16015625,-20.01953125,-11.23046875,1.953125,0.0
7854.936207958,-18.5546875,-23.4375,-14.16015625,-1.46484375,0.0
7854.940114208,-21.97265625,-27.83203125,-13.671875,-8.7890625,0.0
7854.944020458,-23.92578125,-22.4609375,2.9296875,0.48828125,0.0
7854.947926708,-15.13671875,-17.08984375,31.25,0.0,0.0
7854.951832958,-9.27734375,-19.04296875,82.51953125,-13.671875,0.0
7854.955739208,-18.5546875,-21.484375,88.8671875,-37.109375,0.0
7854.959645458,-27.83203125,-23.92578125,75.68359375,-47.8515625,0.0
7854.963551708,-19.04296875,-26.85546875,60.546875,-40.0390625,0.0
7854.967457958,-30.76171875,-27.83203125,53.7109375,-34.1796875,0.0
7854.971364208,-41.9921875,-28.3203125,60.546875,-28.80859375,0.0
7854.975270458,-43.45703125,-29.78515625,17.578125,-10.7421875,0.0
7854.976724958,-41.9921875,-29.78515625,16.11328125,4.8828125,0.0
7854.980631208,-27.83203125,-30.2734375,25.390625,-6.8359375,0.0
7854.984537458,-27.34375,-26.85546875,8.30078125,-15.13671875,0.0
7854.988443708,-28.80859375,-26.3671875,-15.625,-12.20703125,0.0
7854.992349958,-28.3203125,-29.78515625,-8.30078125,-23.92578125,0.0
7854.996256208,-28.3203125,-33.203125,2.9296875,-35.64453125,0.0
7855.000162458,-21.484375,-32.2265625,14.6484375,-22.94921875,0.0
7855.004068708,-36.62109375,-31.73828125,-11.23046875,-9.765625,0.0
7855.007974958,-29.78515625,-38.57421875,-39.0625,0.48828125,0.0
7855.011881208,-4.8828125,-41.015625,1.953125,4.8828125,0.0
7855.015787458,3.90625,-33.69140625,19.04296875,-6.8359375,0.0
7855.019693708,-10.7421875,-26.3671875,-20.01953125,-9.27734375,0.0
7855.019926708,-36.1328125,-31.25,-16.6015625,-2.44140625,0.0
7855.023832958,-22.4609375,-29.296875,17.578125,-3.41796875,0.0
7855.027739208,-15.13671875,-29.78515625,10.25390625,-5.37109375,0.0
7855.031645458,-23.4375,-38.0859375,-20.5078125,-6.8359375,0.0
7855.035551708,-21.97265625,-39.55078125,-40.52734375,-22.94921875,0.0
7855.039457958,-27.34375,-40.0390625,-23.4375,-36.62109375,0.0
7855.043364208,-36.62109375,-42.48046875,-11.71875,-29.296875,0.0
7855.047270458,-28.80859375,-42.96875,-44.921875,-17.578125,0.0
7855.051176708,-15.625,-33.203125,-42.48046875,1.46484375,0.0
7855.055082958,-19.04296875,-29.78515625,23.4375,-10.7421875,0.0
7855.058989208,-8.30078125,-29.296875,3.41796875,-19.04296875,0.0
7855.062895458,-9.765625,-32.2265625,-22.94921875,-10.25390625,0.0
7855.068263458,-29.78515625,-41.9921875,-34.1796875,-12.6953125,0.0
7855.072169708,-33.203125,-45.41015625,-21.484375,-12.6953125,0.0
7855.076075958,-21.484375,-38.0859375,-1.46484375,-19.04296875,0.0
7855.079982208,-15.625,-31.25,-3.90625,-17.08984375,0.0
7855.083888458,-17.578125,-33.69140625,-22.4609375,-5.37109375,0.0
7855.087794708,-20.01953125,-30.76171875,-23.4375,2.9296875,0.0
7855.091700958,-28.80859375,-28.3203125,5.37109375,-5.859375,0.0
7855.095607208,-31.73828125,-31.73828125,-22.94921875,-0.9765625,0.0
7855.099513458,-22.94921875,-31.73828125,-15.13671875,0.9765625,0.0
7855.103419708,-26.3671875,-29.296875,-8.30078125,-10.7421875,0.0
7855.107325958,-22.4609375,-31.25,-21.97265625,-15.13671875,0.0
7855.111232208,-21.97265625,-37.59765625,-15.13671875,-19.04296875,0.0
7855.117615875,-24.4140625,-36.1328125,-14.16015625,-20.5078125,0.0
7855.121522125,-20.5078125,-33.203125,-29.78515625,-18.5546875,0.0
7855.125428375,-20.99609375,-39.55078125,-20.5078125,-6.8359375,0.0
7855.129334625,-11.23046875,-33.203125,-5.859375,0.9765625,0.0
7855.133240875,-2.44140625,-26.85546875,-5.859375,5.37109375,0.0
7855.137147125,12.20703125,-29.296875,-27.34375,17.08984375,0.0
7855.141053375,-0.48828125,-32.2265625,-28.3203125,8.7890625,0.0
7855.144959625,-23.92578125,-30.76171875,1.953125,-5.37109375,0.0
7855.148865875,-11.71875,-30.2734375,42.96875,-10.25390625,0.0
7855.152772125,-1.46484375,-33.69140625,-5.37109375,-2.9296875,0.0
7855.156678375,7.32421875,-33.69140625,-27.34375,25.390625,0.0
7855.160584625,3.90625,-34.1796875,10.25390625,27.83203125,0.0
7855.15857075,-10.25390625,-36.1328125,19.04296875,25.390625,0.0
7855.162477,-9.27734375,-37.109375,-5.37109375,30.76171875,0.0
7855.16638325,-22.4609375,-41.50390625,-20.99609375,37.59765625,0.0
7855.1702895,-26.85546875,-49.8046875,22.94921875,32.71484375,0.0
7855.17419575,-7.8125,-49.8046875,16.11328125,22.4609375,0.0
7855.178102,-1.953125,-40.52734375,1.953125,26.3671875,0.0
7855.18200825,-18.5546875,-39.0625,-20.01953125,27.34375,0.0
7855.1859145,-29.78515625,-42.96875,12.20703125,35.64453125,0.0
7855.18982075,-23.4375,-41.50390625,50.78125,41.015625,0.0
7855.193727,-8.7890625,-35.15625,12.20703125,36.1328125,0.0
7855.19763325,-3.90625,-28.80859375,-2.9296875,33.203125,0.0
7855.2015395,-4.8828125,-24.4140625,18.06640625,32.2265625,0.0
7855.204916125,5.37109375,-23.4375,31.73828125,27.83203125,0.0
7855.208822375,7.32421875,-28.3203125,21.484375,21.97265625,0.0
7855.212728625,-5.859375,-33.69140625,0.0,20.01953125,0.0
7855.216634875,-15.13671875,-40.52734375,10.7421875,10.7421875,0.0
7855.220541125,-5.859375,-40.52734375,28.80859375,1.46484375,0.0
7855.224447375,0.48828125,-40.0390625,2.44140625,4.8828125,0.0
7855.228353625,-9.27734375,-41.9921875,-9.765625,4.39453125,0.0
7855.232259875,-17.08984375,-44.43359375,17.578125,7.8125,0.0
7855.236166125,-3.90625,-40.0390625,20.01953125,23.92578125,0.0
7855.240072375,-10.25390625,-37.109375,0.0,19.53125,0.0
7855.243978625,-23.4375,-43.9453125,4.8828125,9.27734375,0.0
7855.247884875,-21.484375,-42.48046875,-3.90625,13.18359375,0.0
7855.25133525,-23.4375,-43.45703125,-5.37109375,6.8359375,0.0
7855.2552415,-7.8125,-46.875,1.953125,5.859375,0.0
7855.25914775,-3.41796875,-52.24609375,10.7421875,3.41796875,0.0
7855.263054,-6.8359375,-54.6875,-13.18359375,-5.859375,0.0
7855.26696025,-16.11328125,-46.38671875,-24.90234375,-4.39453125,0.0
7855.2708665,-20.99609375,-42.96875,-39.55078125,-0.48828125,0.0
7855.27477275,-21.484375,-38.0859375,-6.34765625,11.71875,0.0
7855.278679,-19.53125,-37.59765625,14.16015625,6.8359375,0.0
7855.28258525,-30.76171875,-44.921875,-28.80859375,-2.44140625,0.0
7855.2864915,-32.2265625,-46.38671875,0.9765625,-3.41796875,0.0
7855.29039775,-17.578125,-44.43359375,20.5078125,-6.34765625,0.0
7855.294304,-20.01953125,-46.875,-1.46484375,-4.8828125,0.0
7855.325623,-34.66796875,-54.19921875,-33.203125,-16.11328125,0.0
7855.32952925,-36.62109375,-50.78125,-5.859375,-22.4609375,0.0
7855.3334355,-23.4375,-45.8984375,19.53125,-25.87890625,0.0
7855.33734175,-15.13671875,-42.96875,-0.48828125,-30.76171875,0.0
7855.341248,-16.6015625,-39.55078125,-36.62109375,-19.04296875,0.0
7855.34515425,-25.87890625,-39.55078125,-17.08984375,-2.9296875,0.0
7855.3490605,-35.64453125,-42.96875,17.08984375,-1.953125,0.0
7855.35296675,-27.34375,-42.48046875,16.6015625,-2.9296875,0.0
7855.356873,-0.9765625,-40.0390625,-32.2265625,8.7890625,0.0
7855.36077925,7.32421875,-40.52734375,-35.15625,20.01953125,0.0
7855.3646855,-18.5546875,-39.0625,34.66796875,5.37109375,0.0
7855.36859175,-24.90234375,-43.45703125,6.34765625,-3.90625,0.0
7855.3708305,-28.3203125,-46.875,-28.3203125,7.32421875,0.0
7855.37473675,-27.83203125,-49.31640625,-28.80859375,25.390625,0.0
7855.378643,11.23046875,-55.17578125,1.46484375,20.01953125,0.0
7855.38254925,25.87890625,-59.08203125,7.8125,12.20703125,0.0
7855.3864555,17.578125,-51.7578125,-20.01953125,29.78515625,0.0
7855.39036175,15.625,-50.29296875,-31.25,52.24609375,0.0
7855.394268,3.41796875,-55.17578125,4.39453125,55.6640625,0.0
7855.39817425,-6.34765625,-45.41015625,16.6015625,47.8515625,0.0
7855.4020805,-5.859375,-38.57421875,-25.87890625,37.109375,0.0
7855.40598675,-6.8359375,-43.45703125,-6.8359375,25.87890625,0.0
7855.409893,-9.27734375,-49.31640625,20.99609375,21.484375,0.0
7855.41379925,-11.23046875,-47.8515625,3.41796875,11.71875,0.0
7855.393286416,-6.34765625,-48.828125,14.6484375,15.13671875,0.0
7855.397192666,6.34765625,-50.29296875,7.32421875,29.78515625,0.0
7855.401098916,1.46484375,-47.8515625,-13.671875,34.66796875,0.0
7855.405005166,0.9765625,-45.8984375,9.27734375,41.50390625,0.0
7855.408911416,7.8125,-39.0625,8.7890625,38.57421875,0.0
7855.412817666,-23.4375,-36.62109375,-11.23046875,-3.90625,0.0
7855.416723916,-57.6171875,-39.55078125,-26.3671875,-44.921875,0.0
7855.420630166,-58.10546875,-39.55078125,-20.01953125,-61.5234375,0.0
7855.424536416,-58.59375,-38.57421875,7.8125,-62.98828125,0.0
7855.428442666,-67.3828125,-31.25,31.25,-77.63671875,0.0
7855.432348916,-93.26171875,-31.73828125,-11.71875,-109.375,0.0
7855.436255166,-104.98046875,-29.78515625,-22.94921875,-105.46875,0.0
7855.441471583,-103.515625,-20.5078125,1.953125,-102.5390625,0.0
7855.445377833,-111.81640625,-20.99609375,8.30078125,-111.81640625,0.0
7855.449284083,-113.28125,-19.53125,-33.203125,-108.3984375,0.0
7855.453190333,-107.421875,-19.53125,-20.5078125,-114.74609375,0.0
7855.457096583,-90.33203125,-16.11328125,12.20703125,-108.3984375,0.0
7855.461002833,-91.30859375,-8.30078125,-18.06640625,-115.72265625,0.0
7855.464909083,-99.609375,-11.23046875,-32.2265625,-118.65234375,0.0
7855.468815333,-90.8203125,-20.5078125,-51.26953125,-94.7265625,0.0
7855.472721583,-71.2890625,-21.484375,-16.6015625,-91.796875,0.0
7855.476627833,-52.24609375,-24.90234375,4.8828125,-102.5390625,0.0
7855.480534083,-44.921875,-32.71484375,-46.38671875,-93.26171875,0.0
7855.484440333,-43.9453125,-38.0859375,-54.19921875,-71.77734375,0.0
7855.486079583,-37.109375,-35.15625,-19.53125,-62.5,0.0
7855.489985833,-32.2265625,-34.1796875,-23.92578125,-57.12890625,0.0
7855.493892083,-33.203125,-40.0390625,-47.8515625,-41.015625,0.0
7855.497798333,-33.69140625,-36.62109375,-66.40625,-26.85546875,0.0
7855.501704583,-43.45703125,-40.0390625,-47.36328125,-38.0859375,0.0
7855.505610833,-36.1328125,-45.8984375,-38.0859375,-42.96875,0.0
7855.509517083,-20.99609375,-40.0390625,-55.17578125,-27.34375,0.0
7855.513423333,-26.85546875,-35.15625,-59.08203125,-26.85546875,0.0
7855.517329583,-34.1796875,-25.87890625,-15.625,-28.80859375,0.0
7855.521235833,-22.94921875,-21.484375,-27.83203125,-19.53125,0.0
7855.525142083,-24.4140625,-31.25,-48.828125,-12.20703125,0.0
7855.529048333,-35.15625,-39.55078125,-44.921875,-24.4140625,0.0
7855.528989916,-34.66796875,-30.76171875,-42.48046875,-36.1328125,0.0
7855.532896166,-35.15625,-26.3671875,-33.203125,-28.3203125,0.0
7855.536802416,-25.87890625,-25.87890625,-25.87890625,-24.90234375,0.0
7855.540708666,-21.97265625,-28.3203125,-12.20703125,-39.0625,0.0
7855.544614916,-16.6015625,-35.64453125,-44.921875,-38.57421875,0.0
7855.548521166,-19.53125,-36.62109375,-38.57421875,-27.83203125,0.0
7855.552427416,-24.4140625,-32.71484375,-35.15625,-19.04296875,0.0
7855.556333666,-22.4609375,-32.2265625,-27.83203125,-19.53125,0.0
7855.560239916,-28.80859375,-31.73828125,-16.11328125,-25.87890625,0.0
7855.564146166,-17.08984375,-29.296875,-24.4140625,-14.6484375,0.0
7855.568052416,-0.48828125,-33.69140625,-8.7890625,-7.32421875,0.0
7855.571958666,-17.08984375,-34.66796875,-18.5546875,-20.5078125,0.0
7855.613799625,-43.9453125,-30.2734375,-48.33984375,-37.109375,0.0
7855.617705875,-54.19921875,-37.109375,-40.52734375,-39.55078125,0.0
7855.60672925,-51.26953125,-39.0625,-22.94921875,-29.296875,0.0
7855.6106355,-53.7109375,-31.25,-13.18359375,-30.76171875,0.0
7855.61454175,-51.26953125,-29.296875,-29.78515625,-40.52734375,0.0
7855.618448,-43.9453125,-25.390625,-57.6171875,-42.48046875,0.0
7855.62235425,-39.55078125,-23.4375,-31.25,-43.45703125,0.0
7855.6262605,-27.83203125,-21.97265625,15.625,-41.50390625,0.0
7855.63016675,-28.3203125,-18.06640625,1.953125,-28.80859375,0.0
7855.634073,-46.38671875,-27.34375,-50.78125,-17.578125,0.0
7855.63797925,-55.17578125,-36.62109375,-38.0859375,-22.4609375,0.0
7855.6418855,-53.7109375,-24.90234375,-6.34765625,-20.5078125,0.0
7855.665919041,-38.0859375,-26.85546875,-22.94921875,-18.5546875,0.0
7855.648151666,-32.2265625,-34.1796875,-47.8515625,-30.2734375,0.0
7855.652057916,-35.64453125,-32.71484375,-40.0390625,-26.85546875,0.0
7855.655964166,-26.85546875,-36.1328125,-23.4375,-7.32421875,0.0
7855.659870416,-18.5546875,-32.2265625,-19.04296875,3.90625,0.0
7855.663776666,-17.578125,-27.34375,-67.3828125,12.20703125,0.0
7855.667682916,-20.99609375,-29.296875,-37.109375,12.6953125,0.0
7855.671589166,-11.23046875,-28.3203125,5.37109375,-3.41796875,0.0
7855.675495416,3.41796875,-27.34375,-28.80859375,-8.7890625,0.0
7855.679401666,-1.46484375,-24.4140625,-32.71484375,-14.16015625,0.0
7855.683307916,-20.5078125,-18.5546875,-2.9296875,-18.5546875,0.0
7855.687214166,-21.97265625,-20.01953125,-2.9296875,-19.53125,0.0
7855.691519625,-9.27734375,-28.3203125,-27.83203125,-11.23046875,0.0
7855.695425875,7.8125,-29.78515625,-22.4609375,11.71875,0.0
7855.699332125,4.39453125,-19.53125,-17.578125,9.765625,0.0
7855.703238375,-21.484375,-14.16015625,-23.4375,-22.4609375,0.0
7855.707144625,-26.3671875,-22.94921875,-44.43359375,-23.92578125,0.0
7855.711050875,-8.7890625,-33.203125,-48.33984375,-0.48828125,0.0
7855.714957125,5.859375,-34.1796875,-39.0625,14.6484375,0.0
7855.718863375,8.30078125,-32.71484375,-43.45703125,23.92578125,0.0
7855.722769625,21.484375,-29.78515625,-51.26953125,18.5546875,0.0
7855.726675875,32.2265625,-27.34375,-41.50390625,33.203125,0.0
7855.730582125,25.87890625,-28.3203125,-24.4140625,48.33984375,0.0
7855.734488375,33.69140625,-26.85546875,-41.50390625,52.24609375,0.0
7855.73754525,41.015625,-20.5078125,-39.0625,50.29296875,0.0
7855.7414515,43.45703125,-20.99609375,-20.5078125,41.015625,0.0
7855.74535775,36.62109375,-29.296875,-25.87890625,39.55078125,0.0
7855.749264,26.85546875,-37.59765625,-49.31640625,28.80859375,0.0
7855.75317025,40.0390625,-36.1328125,-40.0390625,22.4609375,0.0
7855.7570765,41.015625,-25.87890625,-24.4140625,20.99609375,0.0
7855.76098275,33.69140625,-27.83203125,-3.90625,12.20703125,0.0
7855.764889,31.73828125,-25.390625,-22.4609375,11.71875,0.0
7855.76879525,30.76171875,-22.4609375,-58.10546875,19.04296875,0.0
7855.7727015,41.015625,-22.4609375,-12.20703125,31.73828125,0.0
7855.77660775,27.34375,-17.578125,23.92578125,38.57421875,0.0
7855.780514,6.34765625,-23.4375,-28.80859375,34.66796875,0.0
7855.757879416,5.37109375,-28.80859375,-28.3203125,28.80859375,0.0
7855.761785666,10.7421875,-32.71484375,-1.46484375,18.06640625,0.0
7855.765691916,8.30078125,-37.109375,-11.23046875,20.01953125,0.0
7855.769598166,4.39453125,-41.015625,-34.66796875,22.94921875,0.0
7855.773504416,9.27734375,-38.0859375,-43.9453125,35.15625,0.0
7855.777410666,13.671875,-33.203125,-21.97265625,34.66796875,0.0
