lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788484647.3320312,1788484647.331683,5,0,0,1
1788484647.515625,1788484647.511964,3,0,0,1
1788484647.6953125,1788484647.691451,6,0,0,1
1788484647.875,1788484647.871589,7,0,0,1
1788484648.0507812,1788484648.050147,4,0,0,1
1788484648.2304688,1788484648.230084,1,1,0,1
1788484648.4101562,1788484648.409901,8,0,0,1
1788484648.59375,1788484648.589906,12,0,0,1
1788484648.7695312,1788484648.769108,11,0,0,1
1788484648.9492188,1788484648.947606,10,0,0,1
1788484649.1289062,1788484649.12653,9,1,0,1
1788484649.3085938,1788484649.306835,2,0,0,1
1788484649.4882812,1788484649.487435,7,0,0,2
1788484649.6679688,1788484649.667843,2,0,0,2
1788484649.8476562,1788484649.847188,6,0,0,2
1788484650.0273438,1788484650.026996,3,0,0,2
1788484650.2070312,1788484650.206458,12,0,0,2
1788484650.390625,1788484650.387049,9,1,0,2
1788484650.5703125,1788484650.567364,4,0,0,2
1788484650.75,1788484650.746246,5,0,0,2
1788484650.9296875,1788484650.926846,11,0,0,2
1788484651.109375,1788484651.107096,8,0,0,2
1788484651.2890625,1788484651.286995,10,0,0,2
1788484651.46875,1788484651.467243,1,1,0,2
1788484651.6484375,1788484651.647411,3,0,0,3
1788484651.828125,1788484651.826729,4,0,0,3
1788484652.0078125,1788484652.006243,10,0,0,3
1788484652.1875,1788484652.185376,5,0,0,3
1788484652.3671875,1788484652.364941,7,0,0,3
1788484652.546875,1788484652.54512,1,1,0,3
1788484652.7265625,1788484652.724282,2,0,0,3
1788484652.90625,1788484652.904433,11,0,0,3
1788484653.0859375,1788484653.084128,6,0,0,3
1788484653.265625,1788484653.264242,12,0,0,3
1788484653.4453125,1788484653.443559,9,1,0,3
1788484653.625,1788484653.622942,8,0,0,3
1788484653.8046875,1788484653.801558,3,0,0,4
1788484653.984375,1788484653.981077,9,1,0,4
1788484654.1640625,1788484654.160162,6,0,0,4
1788484654.3398438,1788484654.339505,2,0,0,4
1788484654.5195312,1788484654.518693,12,0,0,4
1788484654.6992188,1788484654.698718,4,0,0,4
1788484654.8828125,1788484654.879266,11,0,0,4
1788484655.0585938,1788484655.058565,7,0,0,4
1788484655.2421875,1788484655.238599,5,0,0,4
1788484655.4179688,1788484655.417951,10,0,0,4
1788484655.6015625,1788484655.597947,1,1,0,4
1788484655.7773438,1788484655.776915,8,0,0,4
1788484655.9570312,1788484655.957006,5,0,0,5
1788484656.1367188,1788484656.135982,11,0,0,5
1788484656.3164062,1788484656.315344,7,0,0,5
1788484656.4960938,1788484656.495934,8,0,0,5
1788484656.6757812,1788484656.675175,4,0,0,5
1788484656.859375,1788484656.855522,10,0,0,5
1788484657.0390625,1788484657.035522,1,1,0,5
1788484657.21875,1788484657.215237,6,0,0,5
1788484657.3984375,1788484657.394569,12,0,0,5
1788484657.5742188,1788484657.573647,2,0,0,5
1788484657.7578125,1788484657.753993,9,1,0,5
1788484657.9375,1788484657.933959,3,0,0,5
1788484658.1132812,1788484658.113063,9,1,0,6
1788484658.2929688,1788484658.29135,3,0,0,6
1788484658.4726562,1788484658.471541,11,0,0,6
1788484658.6523438,1788484658.651993,2,0,0,6
1788484658.8320312,1788484658.831947,4,0,0,6
1788484659.015625,1788484659.012015,8,0,0,6
1788484659.1953125,1788484659.192481,1,1,0,6
1788484659.375,1788484659.371625,12,0,0,6
1788484659.5546875,1788484659.551576,6,0,0,6
1788484659.734375,1788484659.731777,7,0,0,6
1788484659.9140625,1788484659.912239,5,0,0,6
1788484660.09375,1788484660.09177,10,0,0,6
1788484660.2734375,1788484660.272007,3,0,0,7
1788484660.453125,1788484660.451626,2,0,0,7
1788484660.6328125,1788484660.631601,12,0,0,7
1788484660.8125,1788484660.81207,7,0,0,7
1788484660.9960938,1788484660.992257,11,0,0,7
1788484661.171875,1788484661.171389,1,1,0,7
1788484661.3515625,1788484661.351403,5,0,0,7
1788484661.53125,1788484661.531107,4,0,0,7
1788484661.7109375,1788484661.710152,10,0,0,7
1788484661.890625,1788484661.889063,8,0,0,7
1788484662.0703125,1788484662.068624,9,1,0,7
1788484662.25,1788484662.24888,6,0,0,7
1788484662.4296875,1788484662.428357,2,0,0,8
1788484662.609375,1788484662.608622,7,0,0,8
1788484662.7890625,1788484662.788931,4,0,0,8
1788484662.9726562,1788484662.96884,11,0,0,8
1788484663.1484375,1788484663.147322,3,0,0,8
1788484663.328125,1788484663.327019,8,0,0,8
1788484663.5078125,1788484663.507253,12,0,0,8
1788484663.6875,1788484663.685496,5,0,0,8
1788484663.8671875,1788484663.865409,6,0,0,8
1788484664.046875,1788484664.045221,9,1,0,8
1788484664.2265625,1788484664.225407,10,0,0,8
1788484664.40625,1788484664.405337,1,1,0,8
1788484664.5859375,1788484664.585531,12,0,0,9
1788484664.765625,1788484664.764278,1,1,0,9
1788484664.9453125,1788484664.94331,10,0,0,9
1788484665.125,1788484665.123189,3,0,0,9
1788484665.3046875,1788484665.303654,9,1,0,9
1788484665.484375,1788484665.48336,6,0,0,9
1788484665.6640625,1788484665.663487,11,0,0,9
1788484665.84375,1788484665.843611,4,0,0,9
1788484666.0273438,1788484666.023797,2,0,0,9
1788484666.2070312,1788484666.204029,7,0,0,9
1788484666.3867188,1788484666.384188,5,0,0,9
1788484666.5664062,1788484666.563554,8,0,0,9
1788484666.7460938,1788484666.743683,5,0,0,10
1788484666.9257812,1788484666.92309,6,0,0,10
1788484667.1054688,1788484667.103527,3,0,0,10
1788484667.2851562,1788484667.282675,7,0,0,10
1788484667.4648438,1788484667.462375,12,0,0,10
1788484667.6445312,1788484667.642031,10,0,0,10
1788484667.8242188,1788484667.821917,9,1,0,10
1788484668.0039062,1788484668.001734,11,0,0,10
1788484668.1835938,1788484668.181979,4,0,0,10
1788484668.3632812,1788484668.362335,8,0,0,10
1788484668.5429688,1788484668.542112,2,0,0,10
1788484668.7226562,1788484668.721974,1,1,0,10
1788484668.9023438,1788484668.901984,4,0,0,11
1788484669.0820312,1788484669.080529,1,1,0,11
1788484669.2617188,1788484669.260473,3,0,0,11
1788484669.4414062,1788484669.43988,2,0,0,11
1788484669.6210938,1788484669.620042,9,1,0,11
1788484669.8007812,1788484669.800322,8,0,0,11
1788484669.9804688,1788484669.980245,12,0,0,11
1788484670.1601562,1788484670.159555,7,0,0,11
1788484670.34375,1788484670.339904,6,0,0,11
1788484670.5195312,1788484670.519232,5,0,0,11
1788484670.6992188,1788484670.698854,11,0,0,11
1788484670.8789062,1788484670.877197,10,0,0,11
1788484671.0585938,1788484671.057451,12,0,0,12
1788484671.2382812,1788484671.238058,3,0,0,12
1788484671.421875,1788484671.418008,4,0,0,12
1788484671.6015625,1788484671.597941,2,0,0,12
1788484671.78125,1788484671.778058,7,0,0,12
1788484671.9609375,1788484671.957293,8,0,0,12
1788484672.140625,1788484672.137634,11,0,0,12
1788484672.3203125,1788484672.317511,5,0,0,12
1788484672.5,1788484672.496314,1,1,0,12
1788484672.6757812,1788484672.675667,6,0,0,12
1788484672.8554688,1788484672.855161,9,1,0,12
1788484673.0351562,1788484673.034101,10,0,0,12
1788484673.2148438,1788484673.214483,9,1,0,13
1788484673.3945312,1788484673.393697,3,0,0,13
1788484673.5742188,1788484673.573985,11,0,0,13
1788484673.7578125,1788484673.754099,8,0,0,13
1788484673.9375,1788484673.934324,2,0,0,13
1788484674.1171875,1788484674.114281,7,0,0,13
1788484674.296875,1788484674.293656,12,0,0,13
1788484674.4765625,1788484674.472975,1,1,0,13
1788484674.6523438,1788484674.652192,10,0,0,13
1788484674.8359375,1788484674.832575,4,0,0,13
1788484675.015625,1788484675.012831,6,0,0,13
1788484675.1953125,1788484675.193709,5,0,0,13
1788484675.375,1788484675.374007,10,0,0,14
1788484675.5546875,1788484675.554125,1,1,0,14
1788484675.734375,1788484675.733998,6,0,0,14
1788484675.9140625,1788484675.9136,8,0,0,14
1788484676.09375,1788484676.093041,12,0,0,14
1788484676.2734375,1788484676.273182,11,0,0,14
1788484676.4570312,1788484676.453343,3,0,0,14
1788484676.6367188,1788484676.633016,9,1,0,14
1788484676.8164062,1788484676.813288,4,0,0,14
1788484676.9960938,1788484676.992968,2,0,0,14
1788484677.1757812,1788484677.173138,7,0,0,14
1788484677.3554688,1788484677.3541,5,0,0,14
1788484677.5351562,1788484677.533954,8,0,0,15
1788484677.7148438,1788484677.713001,5,0,0,15
1788484677.8945312,1788484677.892137,4,0,0,15
1788484678.0742188,1788484678.072596,7,0,0,15
1788484678.2539062,1788484678.252246,2,0,0,15
1788484678.4335938,1788484678.431348,1,1,0,15
1788484678.6132812,1788484678.610344,12,0,0,15
1788484678.7929688,1788484678.790205,9,1,0,15
1788484678.9726562,1788484678.970397,11,0,0,15
1788484679.1523438,1788484679.150683,6,0,0,15
1788484679.3320312,1788484679.330731,3,0,0,15
1788484679.5117188,1788484679.510324,10,0,0,15
1788484682.1992188,1788484682.198286,8,0,1,1
1788484682.3789062,1788484682.378453,10,1,1,1
1788484682.5625,1788484682.558635,2,0,1,1
1788484682.7382812,1788484682.737961,3,1,1,1
1788484682.921875,1788484682.91812,11,0,1,1
1788484683.0976562,1788484683.097623,7,0,1,1
1788484683.2773438,1788484683.276736,6,0,1,1
1788484683.4570312,1788484683.456765,9,0,1,1
1788484683.6367188,1788484683.635638,1,0,1,1
1788484683.8164062,1788484683.815501,5,0,1,1
1788484683.9960938,1788484683.995592,12,0,1,1
1788484684.1796875,1788484684.176058,4,0,1,1
1788484684.3554688,1788484684.355325,1,0,1,2
1788484684.5351562,1788484684.534799,10,1,1,2
1788484684.7148438,1788484684.714622,9,0,1,2
1788484684.8945312,1788484684.893696,5,0,1,2
1788484685.0742188,1788484685.072888,12,0,1,2
1788484685.2539062,1788484685.252324,6,0,1,2
1788484685.4335938,1788484685.43139,2,0,1,2
1788484685.6132812,1788484685.61072,3,1,1,2
1788484685.7929688,1788484685.790929,8,0,1,2
1788484685.9726562,1788484685.971032,7,0,1,2
1788484686.1523438,1788484686.151181,11,0,1,2
1788484686.3320312,1788484686.331133,4,0,1,2
1788484686.5117188,1788484686.510451,1,0,1,3
1788484686.6914062,1788484686.690577,10,1,1,3
1788484686.8710938,1788484686.87091,6,0,1,3
1788484687.0507812,1788484687.050246,8,0,1,3
1788484687.2304688,1788484687.230314,7,0,1,3
1788484687.4140625,1788484687.410461,3,1,1,3
1788484687.59375,1788484687.590676,12,0,1,3
1788484687.7734375,1788484687.769973,11,0,1,3
1788484687.953125,1788484687.949403,4,0,1,3
1788484688.1328125,1788484688.129281,5,0,1,3
1788484688.3125,1788484688.309244,2,0,1,3
1788484688.4921875,1788484688.488712,9,0,1,3
1788484688.671875,1788484688.669033,11,0,1,4
1788484688.8515625,1788484688.84808,8,0,1,4
1788484689.03125,1788484689.028016,9,0,1,4
1788484689.2109375,1788484689.208239,10,1,1,4
1788484689.390625,1788484689.388002,6,0,1,4
1788484689.5703125,1788484689.568576,4,0,1,4
1788484689.75,1788484689.748183,1,0,1,4
1788484689.9296875,1788484689.928396,7,0,1,4
1788484690.109375,1788484690.108579,3,1,1,4
1788484690.2890625,1788484690.28887,2,0,1,4
1788484690.46875,1788484690.468707,12,0,1,4
1788484690.6523438,1788484690.649059,5,0,1,4
1788484690.8320312,1788484690.828493,7,0,1,5
1788484691.0078125,1788484691.005954,1,0,1,5
1788484691.1875,1788484691.185172,9,0,1,5
1788484691.3671875,1788484691.365548,6,0,1,5
1788484691.546875,1788484691.545072,12,0,1,5
1788484691.7265625,1788484691.724473,3,1,1,5
