lsl_timestamp,code,is_target,char_idx,rep
97969.37076875,8,1,0,1
97969.549281625,12,0,0,1
97969.728373583,1,0,0,1
97969.907327583,9,0,0,1
97970.086779416,6,0,0,1
97970.266922625,7,0,0,1
97970.447664291,4,1,0,1
97970.628172041,11,0,0,1
97970.806791208,5,0,0,1
97970.985896375,2,0,0,1
97971.164749125,10,0,0,1
97971.344969666,3,0,0,1
97971.524267875,9,0,0,2
97971.704444541,12,0,0,2
97971.885447375,5,0,0,2
97972.066066291,2,0,0,2
97972.245951208,3,0,0,2
97972.425535541,4,1,0,2
97972.604485083,6,0,0,2
97972.787048333,11,0,0,2
97972.967564958,10,0,0,2
97973.146393958,7,0,0,2
97973.326159166,1,0,0,2
97973.507173791,8,1,0,2
97973.685939333,5,0,0,3
97973.866484583,8,1,0,3
97974.046914083,3,0,0,3
97974.227438125,7,0,0,3
97974.407876916,2,0,0,3
97974.58792875,12,0,0,3
97974.768538708,4,1,0,3
97974.948172458,9,0,0,3
97975.128727875,10,0,0,3
97975.308245,11,0,0,3
97975.488698291,1,0,0,3
97975.66913775,6,0,0,3
97975.849980916,7,0,0,4
97976.030641583,1,0,0,4
97976.210610125,5,0,0,4
97976.390317333,12,0,0,4
97976.570479916,6,0,0,4
97976.750528291,2,0,0,4
97976.930863333,3,0,0,4
97977.110308958,11,0,0,4
97977.289781083,10,0,0,4
97977.470169958,8,1,0,4
97977.65001825,4,1,0,4
97977.830672708,9,0,0,4
97978.010126416,10,0,0,5
97978.190604083,12,0,0,5
97978.369427375,8,1,0,5
97978.550207083,4,1,0,5
97978.729770041,11,0,0,5
97978.908468583,6,0,0,5
97979.088622666,1,0,0,5
97979.269239375,5,0,0,5
97979.450139083,3,0,0,5
97979.630714,2,0,0,5
97979.810668291,9,0,0,5
97979.990761208,7,0,0,5
97980.170944583,6,0,0,6
97980.350051333,9,0,0,6
97980.529564708,3,0,0,6
97980.709056875,2,0,0,6
97980.889135791,4,1,0,6
97981.069478833,1,0,0,6
97981.248863916,11,0,0,6
97981.429604583,7,0,0,6
97981.609416291,8,1,0,6
97981.790354,10,0,0,6
97981.970868416,12,0,0,6
97982.151188708,5,0,0,6
97982.330788208,10,0,0,7
97982.510324166,2,0,0,7
97982.689467083,8,1,0,7
97982.870032833,12,0,0,7
97983.050188958,5,0,0,7
97983.230719208,4,1,0,7
97983.411079,1,0,0,7
97983.591427625,9,0,0,7
97983.769696208,6,0,0,7
97983.949591833,3,0,0,7
97984.129429083,11,0,0,7
97984.30957875,7,0,0,7
97984.489280166,2,0,0,8
97984.670216041,9,0,0,8
97984.849828833,7,0,0,8
97985.029324541,4,1,0,8
97985.209658416,5,0,0,8
97985.390335833,12,0,0,8
97985.570165541,3,0,0,8
97985.750213958,10,0,0,8
97985.930683291,11,0,0,8
97986.111278958,1,0,0,8
97986.290919791,8,1,0,8
97986.471143041,6,0,0,8
97986.651130291,11,0,0,9
97986.831929333,6,0,0,9
97987.012741166,12,0,0,9
97987.193440458,8,1,0,9
97987.37362775,2,0,0,9
97987.554134458,7,0,0,9
97987.731917541,5,0,0,9
97987.912668416,10,0,0,9
97988.09335375,1,0,0,9
97988.27405125,4,1,0,9
97988.454444958,9,0,0,9
97988.633887708,3,0,0,9
97988.813069958,7,0,0,10
