lsl_timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
6939.2588041,-2493250.0,-667000.0,290643.0,10344.0,-1298008.0,-1405096.0,-546499.0,1723501.0,1032669.0,769053.0,-436915.0,347683.0,-505517.0,-701827.0,-3139917.0,971880.0
6939.2588401,-2488866.0,-660360.0,297859.0,18387.0,-1291149.0,-1399251.0,-543203.0,1725032.0,1034429.0,774744.0,-429384.0,355688.0,-498317.0,-696173.0,-3136104.0,973336.0
6939.258876,-2488424.0,-662232.0,293432.0,12749.0,-1298008.0,-1406611.0,-549165.0,1719469.0,1038115.0,774013.0,-432739.0,351149.0,-504072.0,-702099.0,-3142472.0,968344.0
6939.2589161,-2491656.0,-662472.0,294189.0,15912.0,-1293075.0,-1402109.0,-545901.0,1722045.0,1033901.0,773464.0,-431885.0,353875.0,-500291.0,-698077.0,-3138616.0,970925.0
6939.2589518,-2494445.0,-667731.0,291965.0,12984.0,-1297064.0,-1405981.0,-548403.0,1721085.0,1032387.0,768531.0,-434013.0,351005.0,-504168.0,-702584.0,-3141085.0,970499.0
6939.2589916,-2489816.0,-659752.0,298349.0,19197.0,-1290568.0,-1399747.0,-543245.0,1724408.0,1034317.0,775811.0,-428157.0,356685.0,-498563.0,-696280.0,-3135858.0,973565.0
6939.2590306,-2486514.0,-659629.0,296269.0,15123.0,-1296552.0,-1407848.0,-551491.0,1717379.0,1038653.0,776413.0,-429592.0,353837.0,-502979.0,-702936.0,-3143405.0,966835.0
6939.2590695,-2490941.0,-663485.0,294248.0,15075.0,-1295016.0,-1404765.0,-548083.0,1720861.0,1034355.0,772125.0,-432307.0,353256.0,-501693.0,-700541.0,-3139901.0,970029.0
6939.2598154,-2486632.0,-659896.0,298040.0,17875.0,-1294419.0,-1404840.0,-549571.0,1718883.0,1037496.0,776616.0,-429443.0,355053.0,-500611.0,-700200.0,-3142029.0,967197.0
6939.259859,-2491890.0,-665656.0,293453.0,15016.0,-1295144.0,-1403213.0,-546131.0,1722547.0,1033277.0,771544.0,-433965.0,352061.0,-501688.0,-699171.0,-3139037.0,971443.0
6939.259895,-2489208.0,-662275.0,294152.0,14776.0,-1295032.0,-1404355.0,-548147.0,1719592.0,1034445.0,774211.0,-433421.0,351571.0,-501923.0,-700419.0,-3140616.0,968264.0
6939.2599311,-2495490.0,-669704.0,292824.0,16616.0,-1292248.0,-1399469.0,-542232.0,1725939.0,1027949.0,767517.0,-434557.0,352963.0,-499139.0,-696381.0,-3135384.0,974605.0
6939.2599894,-2485906.0,-659928.0,297939.0,18355.0,-1292669.0,-1402067.0,-546659.0,1719912.0,1036861.0,776499.0,-429171.0,356136.0,-498819.0,-697315.0,-3138872.0,968952.0
6939.2600372,-2491474.0,-667533.0,291560.0,13603.0,-1295693.0,-1403181.0,-545640.0,1722744.0,1033501.0,769875.0,-435091.0,351128.0,-501587.0,-698504.0,-3137981.0,971736.0
6939.2600769,-2489442.0,-663784.0,294035.0,14701.0,-1295480.0,-1403896.0,-547597.0,1719613.0,1033357.0,772515.0,-432915.0,352360.0,-501923.0,-699832.0,-3140509.0,968947.0
6939.2609883,-2490706.0,-666936.0,290269.0,11939.0,-1296568.0,-1404125.0,-546733.0,1721256.0,1034408.0,770157.0,-436179.0,350467.0,-502200.0,-699555.0,-3139117.0,970173.0
6939.2610346,-2489784.0,-664685.0,293581.0,15299.0,-1294440.0,-1403427.0,-546525.0,1720397.0,1033080.0,772600.0,-433443.0,352680.0,-500013.0,-698675.0,-3138317.0,969677.0
6939.2610719,-2491869.0,-666317.0,289885.0,12963.0,-1294307.0,-1401011.0,-542744.0,1725587.0,1030979.0,770840.0,-437341.0,350131.0,-500595.0,-697336.0,-3135042.0,974717.0
6939.2611158,-2489901.0,-664877.0,296557.0,19160.0,-1290664.0,-1399411.0,-543373.0,1723875.0,1031240.0,772205.0,-430717.0,355875.0,-496365.0,-695277.0,-3135053.0,973827.0
6939.2611533,-2488973.0,-665453.0,290648.0,11261.0,-1298504.0,-1406024.0,-547741.0,1721496.0,1035629.0,771843.0,-435955.0,349512.0,-503779.0,-701469.0,-3139693.0,970707.0
6939.2611899,-2489469.0,-664163.0,293837.0,15085.0,-1295096.0,-1403453.0,-546680.0,1721395.0,1032984.0,773064.0,-433144.0,352776.0,-500899.0,-699165.0,-3138957.0,970680.0
6939.2618601,-2485256.0,-661133.0,294787.0,14472.0,-1296403.0,-1405981.0,-548637.0,1721139.0,1037720.0,775005.0,-431523.0,352749.0,-502371.0,-701288.0,-3140525.0,970307.0
6939.2619037,-2490002.0,-662963.0,294925.0,16525.0,-1293363.0,-1402952.0,-546189.0,1722333.0,1032659.0,773368.0,-431576.0,354083.0,-499949.0,-698632.0,-3138536.0,971208.0
6939.2619402,-2489074.0,-663203.0,293315.0,13853.0,-1297075.0,-1406163.0,-547805.0,1722221.0,1034600.0,773240.0,-433096.0,351320.0,-503795.0,-701928.0,-3140429.0,970867.0
6939.2619766,-2487874.0,-659053.0,298355.0,20829.0,-1288723.0,-1397245.0,-540776.0,1727539.0,1033523.0,777229.0,-428312.0,357720.0,-495981.0,-693987.0,-3134029.0,976067.0
6939.2620129,-2488162.0,-664483.0,294803.0,15389.0,-1296264.0,-1405544.0,-548904.0,1719448.0,1035416.0,772605.0,-431859.0,353421.0,-501475.0,-701080.0,-3141661.0,968717.0
6939.2620541,-2490072.0,-664104.0,294531.0,16093.0,-1293757.0,-1401987.0,-545693.0,1722627.0,1033123.0,772637.0,-432856.0,353688.0,-499816.0,-697848.0,-3138248.0,971331.0
6939.2620947,-2488637.0,-663613.0,294232.0,14808.0,-1295715.0,-1404563.0,-548083.0,1720792.0,1034371.0,773389.0,-433507.0,351597.0,-502323.0,-700691.0,-3140744.0,970253.0
6939.2621306,-2490322.0,-662296.0,297208.0,19560.0,-1289608.0,-1397069.0,-539533.0,1728515.0,1031581.0,774253.0,-430531.0,356477.0,-495827.0,-693405.0,-3132584.0,977864.0
6939.2621712,-2485432.0,-659261.0,298552.0,18499.0,-1292632.0,-1403027.0,-547096.0,1720552.0,1037640.0,777005.0,-428909.0,356429.0,-497683.0,-697411.0,-3139058.0,969917.0
6939.2622119,-2490706.0,-664589.0,294323.0,16472.0,-1292835.0,-1401907.0,-544179.0,1723325.0,1033437.0,772787.0,-432317.0,354141.0,-498584.0,-696451.0,-3136408.0,972984.0
6939.2622522,-2487949.0,-662067.0,295581.0,16035.0,-1294360.0,-1404435.0,-548397.0,1719939.0,1035213.0,774595.0,-431320.0,353811.0,-499853.0,-699635.0,-3139432.0,969629.0
6939.2622883,-2490530.0,-663464.0,295859.0,18317.0,-1290157.0,-1398755.0,-541549.0,1727224.0,1031501.0,773117.0,-431101.0,355624.0,-497011.0,-694371.0,-3132792.0,976909.0
6939.2623245,-2484829.0,-657192.0,298963.0,20424.0,-1289491.0,-1400381.0,-545347.0,1720979.0,1038131.0,779560.0,-427635.0,357944.0,-495320.0,-694669.0,-3136098.0,970947.0
6939.2623884,-2495053.0,-670131.0,291272.0,15507.0,-1293805.0,-1402029.0,-544952.0,1723475.0,1030808.0,767544.0,-435144.0,352627.0,-499517.0,-697181.0,-3136706.0,972787.0
6939.2624307,-2488733.0,-662765.0,295757.0,17229.0,-1292899.0,-1402659.0,-545400.0,1721043.0,1033955.0,773624.0,-431203.0,354749.0,-498792.0,-697624.0,-3137805.0,970605.0
6939.2624712,-2491400.0,-665549.0,293971.0,16856.0,-1291283.0,-1399229.0,-541581.0,1726019.0,1030493.0,771325.0,-433464.0,354109.0,-498312.0,-695021.0,-3133698.0,975683.0
6939.2625115,-2485005.0,-658792.0,299725.0,20957.0,-1289261.0,-1398952.0,-543363.0,1722899.0,1036595.0,778509.0,-427523.0,358093.0,-495651.0,-693816.0,-3136045.0,972296.0
6939.2625518,-2489064.0,-664669.0,292712.0,14621.0,-1293912.0,-1402419.0,-545400.0,1722963.0,1033395.0,774003.0,-433928.0,352477.0,-500344.0,-697405.0,-3137480.0,971949.0
6939.2625921,-2488365.0,-661768.0,296717.0,18141.0,-1291773.0,-1400147.0,-544627.0,1723043.0,1033379.0,775341.0,-430621.0,355384.0,-498232.0,-695581.0,-3136717.0,971891.0
6939.2626322,-2491250.0,-664989.0,293085.0,15384.0,-1293245.0,-1400547.0,-542696.0,1726984.0,1031704.0,772093.0,-434157.0,351939.0,-500072.0,-696547.0,-3135234.0,975816.0
6939.2626725,-2487192.0,-658099.0,300019.0,22040.0,-1288669.0,-1397539.0,-541507.0,1725944.0,1036024.0,778360.0,-426472.0,358813.0,-495256.0,-693619.0,-3133800.0,975341.0
6939.2627129,-2490280.0,-662947.0,292600.0,14307.0,-1295229.0,-1402803.0,-545384.0,1723917.0,1032109.0,775379.0,-433427.0,352685.0,-500605.0,-698211.0,-3137960.0,972872.0
6939.2627488,-2494674.0,-667064.0,294285.0,17043.0,-1292477.0,-1401475.0,-544541.0,1723176.0,1030232.0,770749.0,-431933.0,354589.0,-499155.0,-697187.0,-3137341.0,971992.0
6939.2627852,-2492973.0,-664237.0,293219.0,14045.0,-1295021.0,-1402808.0,-545027.0,1725155.0,1031309.0,772909.0,-433149.0,351491.0,-502099.0,-699592.0,-3137682.0,974248.0
6939.2628257,-2490813.0,-659741.0,299309.0,20776.0,-1288872.0,-1398179.0,-541235.0,1727437.0,1032941.0,777139.0,-426664.0,358445.0,-495688.0,-694232.0,-3133730.0,976301.0
6939.2628661,-2491234.0,-661613.0,294131.0,14909.0,-1296467.0,-1406099.0,-548435.0,1721363.0,1035443.0,777128.0,-430979.0,353181.0,-501784.0,-701011.0,-3140466.0,969901.0
6939.2629064,-2496520.0,-664179.0,295208.0,17187.0,-1292024.0,-1401512.0,-545133.0,1724099.0,1028451.0,773277.0,-430845.0,355411.0,-497965.0,-696408.0,-3136530.0,973437.0
6939.2629464,-2495256.0,-663725.0,293187.0,14755.0,-1295352.0,-1405005.0,-547773.0,1723192.0,1029336.0,776835.0,-432003.0,352723.0,-502147.0,-701016.0,-3140061.0,971683.0
6939.2629867,-2495053.0,-660712.0,298152.0,20765.0,-1288419.0,-1397507.0,-540696.0,1728019.0,1029773.0,777112.0,-427859.0,358040.0,-495576.0,-693816.0,-3133650.0,976824.0
6939.2630269,-2492925.0,-661427.0,294989.0,16232.0,-1295427.0,-1405848.0,-548285.0,1720877.0,1030072.0,775944.0,-430104.0,354499.0,-500776.0,-700227.0,-3140840.0,969555.0
6939.263067,-2499741.0,-665053.0,292477.0,16365.0,-1292205.0,-1401075.0,-543773.0,1724883.0,1027373.0,773629.0,-432872.0,354008.0,-498051.0,-696376.0,-3136264.0,974280.0
6939.2631139,-2503816.0,-671416.0,289901.0,12867.0,-1296499.0,-1405837.0,-548424.0,1721443.0,1025224.0,767512.0,-435800.0,350872.0,-502008.0,-700792.0,-3140616.0,970445.0
6939.2631547,-2503325.0,-666397.0,293256.0,17768.0,-1290381.0,-1398643.0,-541203.0,1727139.0,1023411.0,771560.0,-432227.0,355523.0,-496616.0,-694536.0,-3133234.0,975997.0
6939.2631928,-2499677.0,-663976.0,295176.0,16664.0,-1294077.0,-1404301.0,-547992.0,1720611.0,1026936.0,775181.0,-430093.0,355048.0,-499523.0,-698984.0,-3140248.0,970131.0
6939.2632385,-2505368.0,-670013.0,289603.0,12995.0,-1295944.0,-1403805.0,-546077.0,1723267.0,1023688.0,769267.0,-435203.0,351325.0,-500792.0,-698845.0,-3138488.0,972376.0
6939.2632794,-2504285.0,-669171.0,289949.0,12664.0,-1296845.0,-1406579.0,-549357.0,1718813.0,1025139.0,770472.0,-435267.0,350851.0,-502328.0,-701464.0,-3140989.0,968936.0
6939.2633197,-2507544.0,-670392.0,290013.0,14419.0,-1293763.0,-1401597.0,-542973.0,1726333.0,1020291.0,770312.0,-435315.0,351981.0,-499453.0,-697549.0,-3135528.0,975560.0
6939.2633598,-2502568.0,-666093.0,292819.0,15453.0,-1294536.0,-1404051.0,-548029.0,1720275.0,1024664.0,776232.0,-432643.0,354051.0,-499555.0,-698760.0,-3139565.0,969736.0
6939.2634345,-2509597.0,-673667.0,286243.0,11016.0,-1297907.0,-1405341.0,-546323.0,1722824.0,1021272.0,767880.0,-438435.0,349043.0,-502392.0,-700248.0,-3138408.0,972355.0
6939.2634777,-2506765.0,-669229.0,289069.0,12755.0,-1295704.0,-1404008.0,-546931.0,1721533.0,1023848.0,770584.0,-435976.0,351117.0,-500840.0,-699507.0,-3138930.0,971027.0
6939.2635143,-2514120.0,-677651.0,286365.0,12051.0,-1295459.0,-1401864.0,-543715.0,1725853.0,1016120.0,763251.0,-439128.0,349768.0,-500920.0,-697827.0,-3135858.0,975373.0
