lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788391506.7539062,1788391506.753338,8,1,0,1
1788391506.9335938,1788391506.931358,1,1,0,1
1788391507.1132812,1788391507.110836,3,0,0,1
1788391507.2929688,1788391507.290911,9,0,0,1
1788391507.4726562,1788391507.470625,4,0,0,1
1788391507.6523438,1788391507.650568,7,0,0,1
1788391507.8320312,1788391507.831481,11,0,0,1
1788391508.015625,1788391508.012295,6,0,0,1
1788391508.1953125,1788391508.19243,10,0,0,1
1788391508.375,1788391508.371954,2,0,0,1
1788391508.5546875,1788391508.552102,5,0,0,1
1788391508.734375,1788391508.732153,12,0,0,1
1788391508.9140625,1788391508.912219,6,0,0,2
1788391509.09375,1788391509.091947,4,0,0,2
1788391509.2734375,1788391509.272047,11,0,0,2
1788391509.453125,1788391509.450858,5,0,0,2
1788391509.6328125,1788391509.630376,12,0,0,2
1788391509.8125,1788391509.810412,1,1,0,2
1788391509.9921875,1788391509.990704,3,0,0,2
1788391510.171875,1788391510.171069,8,1,0,2
1788391510.3515625,1788391510.350526,7,0,0,2
1788391510.53125,1788391510.530752,9,0,0,2
1788391510.7109375,1788391510.709479,10,0,0,2
1788391510.890625,1788391510.889525,2,0,0,2
1788391511.0703125,1788391511.068839,12,0,0,3
1788391511.25,1788391511.248122,1,1,0,3
1788391511.4296875,1788391511.427912,5,0,0,3
1788391511.609375,1788391511.608175,6,0,0,3
1788391511.7890625,1788391511.788216,9,0,0,3
1788391511.96875,1788391511.968658,3,0,0,3
1788391512.1523438,1788391512.14943,4,0,0,3
1788391512.3320312,1788391512.329248,11,0,0,3
1788391512.5117188,1788391512.509877,2,0,0,3
1788391512.6914062,1788391512.690241,8,1,0,3
1788391512.8710938,1788391512.870256,10,0,0,3
1788391513.0507812,1788391513.049695,7,0,0,3
1788391513.2304688,1788391513.229235,11,0,0,4
1788391513.4101562,1788391513.408501,8,1,0,4
1788391513.5898438,1788391513.588235,6,0,0,4
1788391513.7695312,1788391513.768815,10,0,0,4
1788391513.953125,1788391513.949836,4,0,0,4
1788391514.1328125,1788391514.129252,3,0,0,4
1788391514.3085938,1788391514.30855,12,0,0,4
1788391514.4882812,1788391514.488217,2,0,0,4
1788391514.671875,1788391514.668371,7,0,0,4
1788391514.8515625,1788391514.849704,9,0,0,4
1788391515.03125,1788391515.02967,1,1,0,4
1788391515.2109375,1788391515.21004,5,0,0,4
1788391515.390625,1788391515.389384,3,0,0,5
1788391515.5703125,1788391515.568976,5,0,0,5
1788391515.75,1788391515.748281,6,0,0,5
1788391515.9296875,1788391515.928933,4,0,0,5
1788391516.109375,1788391516.1089,7,0,0,5
1788391516.2890625,1788391516.288227,10,0,0,5
1788391516.46875,1788391516.467979,11,0,0,5
1788391516.6523438,1788391516.64857,1,1,0,5
1788391516.8320312,1788391516.828758,2,0,0,5
1788391517.0117188,1788391517.008593,8,1,0,5
1788391517.1914062,1788391517.189255,12,0,0,5
1788391517.3710938,1788391517.368839,9,0,0,5
1788391517.5507812,1788391517.548593,12,0,0,6
1788391517.7304688,1788391517.729314,9,0,0,6
1788391517.9101562,1788391517.90999,11,0,0,6
1788391518.0898438,1788391518.089303,2,0,0,6
1788391518.2695312,1788391518.269224,8,1,0,6
1788391518.4492188,1788391518.44861,7,0,0,6
1788391518.6289062,1788391518.627453,6,0,0,6
1788391518.8085938,1788391518.808035,5,0,0,6
1788391518.9882812,1788391518.98794,3,0,0,6
1788391519.1679688,1788391519.167258,10,0,0,6
1788391519.3476562,1788391519.347479,1,1,0,6
1788391519.5273438,1788391519.527187,4,0,0,6
1788391519.7070312,1788391519.706911,3,0,0,7
1788391519.890625,1788391519.88718,7,0,0,7
1788391520.0664062,1788391520.066381,11,0,0,7
1788391520.25,1788391520.246241,2,0,0,7
1788391520.4296875,1788391520.426378,12,0,0,7
1788391520.609375,1788391520.606903,6,0,0,7
1788391520.7890625,1788391520.787414,10,0,0,7
1788391520.96875,1788391520.966817,5,0,0,7
1788391521.1484375,1788391521.146269,4,0,0,7
1788391521.328125,1788391521.326005,1,1,0,7
1788391521.5078125,1788391521.506553,8,1,0,7
1788391521.6875,1788391521.686804,9,0,0,7
1788391521.8710938,1788391521.867561,11,0,0,8
1788391522.0507812,1788391522.047363,9,0,0,8
1788391522.2265625,1788391522.226531,4,0,0,8
1788391522.4101562,1788391522.406752,1,1,0,8
1788391522.5859375,1788391522.58535,5,0,0,8
1788391522.765625,1788391522.764667,3,0,0,8
1788391522.9453125,1788391522.944222,7,0,0,8
1788391523.125,1788391523.124679,8,1,0,8
1788391523.3085938,1788391523.304863,10,0,0,8
1788391523.4882812,1788391523.484424,2,0,0,8
1788391523.6640625,1788391523.663687,12,0,0,8
1788391523.8476562,1788391523.843816,6,0,0,8
1788391524.0273438,1788391524.024461,5,0,0,9
1788391524.2070312,1788391524.204577,7,0,0,9
1788391524.3867188,1788391524.384696,10,0,0,9
1788391524.5664062,1788391524.564447,2,0,0,9
1788391524.7460938,1788391524.744511,9,0,0,9
1788391524.9257812,1788391524.925194,1,1,0,9
1788391525.1054688,1788391525.104884,8,1,0,9
1788391525.2851562,1788391525.285081,4,0,0,9
1788391525.4648438,1788391525.46451,12,0,0,9
1788391525.6484375,1788391525.644698,6,0,0,9
1788391525.828125,1788391525.824491,11,0,0,9
1788391526.0078125,1788391526.004272,3,0,0,9
1788391526.1875,1788391526.184447,2,0,0,10
1788391526.3671875,1788391526.364148,5,0,0,10
1788391526.546875,1788391526.543431,11,0,0,10
1788391526.7265625,1788391526.723692,8,1,0,10
1788391526.90625,1788391526.903768,4,0,0,10
1788391527.0859375,1788391527.084104,9,0,0,10
1788391527.265625,1788391527.264737,1,1,0,10
1788391527.4453125,1788391527.444105,12,0,0,10
1788391527.625,1788391527.624544,10,0,0,10
1788391527.8046875,1788391527.804099,3,0,0,10
1788391527.984375,1788391527.984354,7,0,0,10
1788391528.1679688,1788391528.16477,6,0,0,10
1788391528.3476562,1788391528.345243,11,0,0,11
1788391528.5273438,1788391528.525858,1,1,0,11
1788391528.7070312,1788391528.705869,2,0,0,11
1788391528.8867188,1788391528.885136,10,0,0,11
1788391529.0664062,1788391529.065467,4,0,0,11
1788391529.25,1788391529.246317,6,0,0,11
1788391529.4257812,1788391529.425302,5,0,0,11
1788391529.6054688,1788391529.604271,9,0,0,11
1788391529.7851562,1788391529.783793,8,1,0,11
1788391529.9648438,1788391529.964432,12,0,0,11
1788391530.1445312,1788391530.144218,7,0,0,11
1788391530.328125,1788391530.324256,3,0,0,11
1788391530.5078125,1788391530.504196,8,1,0,12
1788391530.6875,1788391530.684611,2,0,0,12
1788391530.8671875,1788391530.865109,3,0,0,12
1788391531.046875,1788391531.044211,10,0,0,12
1788391531.2265625,1788391531.224293,9,0,0,12
1788391531.40625,1788391531.404318,12,0,0,12
1788391531.5859375,1788391531.584554,4,0,0,12
1788391531.765625,1788391531.765014,1,1,0,12
