lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788482165.5273438,1788482165.525948,12,0,0,1
1788482165.7070312,1788482165.704994,8,0,0,1
1788482165.8867188,1788482165.885268,6,0,0,1
1788482166.0664062,1788482166.065687,2,0,0,1
1788482166.2460938,1788482166.245365,5,1,0,1
1788482166.4296875,1788482166.426382,4,0,0,1
1788482166.609375,1788482166.606782,9,0,0,1
1788482166.7890625,1788482166.785944,10,1,0,1
1788482166.96875,1788482166.966099,1,0,0,1
1788482167.1484375,1788482167.145068,7,0,0,1
1788482167.328125,1788482167.325452,3,0,0,1
1788482167.5078125,1788482167.50573,11,0,0,1
1788482167.6875,1788482167.685998,2,0,0,2
1788482167.8671875,1788482167.866277,6,0,0,2
1788482168.046875,1788482168.046329,10,1,0,2
1788482168.2265625,1788482168.225411,9,0,0,2
1788482168.40625,1788482168.405755,1,0,0,2
1788482168.5859375,1788482168.5857,7,0,0,2
1788482168.7695312,1788482168.76647,4,0,0,2
1788482168.9492188,1788482168.946392,3,0,0,2
1788482169.1289062,1788482169.125466,12,0,0,2
1788482169.3085938,1788482169.304688,5,1,0,2
1788482169.4882812,1788482169.484385,11,0,0,2
1788482169.6679688,1788482169.665093,8,0,0,2
1788482169.8476562,1788482169.845369,5,1,0,3
1788482170.0273438,1788482170.025544,1,0,0,3
1788482170.2070312,1788482170.204688,8,0,0,3
1788482170.3867188,1788482170.384857,7,0,0,3
1788482170.5664062,1788482170.564652,3,0,0,3
1788482170.7460938,1788482170.744213,2,0,0,3
1788482170.9257812,1788482170.924463,9,0,0,3
1788482171.1054688,1788482171.103612,12,0,0,3
1788482171.2851562,1788482171.283742,4,0,0,3
1788482171.4648438,1788482171.462979,11,0,0,3
1788482171.6445312,1788482171.642916,10,1,0,3
1788482171.8242188,1788482171.821434,6,0,0,3
1788482172.0039062,1788482172.00165,1,0,0,4
1788482172.1835938,1788482172.181795,11,0,0,4
1788482172.3632812,1788482172.361969,10,1,0,4
1788482172.5429688,1788482172.542073,3,0,0,4
1788482172.7226562,1788482172.721197,2,0,0,4
1788482172.9023438,1788482172.900509,8,0,0,4
1788482173.0820312,1788482173.08028,5,1,0,4
1788482173.2617188,1788482173.259103,4,0,0,4
1788482173.4414062,1788482173.439264,6,0,0,4
1788482173.6210938,1788482173.619428,9,0,0,4
1788482173.8007812,1788482173.799592,12,0,0,4
1788482173.9804688,1788482173.978827,7,0,0,4
1788482174.1601562,1788482174.159076,12,0,0,5
1788482174.3398438,1788482174.338011,3,0,0,5
1788482174.5195312,1788482174.517472,6,0,0,5
1788482174.6992188,1788482174.696994,7,0,0,5
1788482174.8789062,1788482174.877608,5,1,0,5
1788482175.0585938,1788482175.057738,10,1,0,5
1788482175.2382812,1788482175.236359,9,0,0,5
1788482175.4179688,1788482175.416648,2,0,0,5
1788482175.5976562,1788482175.596513,1,0,0,5
1788482175.7773438,1788482175.77664,11,0,0,5
1788482175.9570312,1788482175.956329,8,0,0,5
