lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788391981.3476562,1788391981.344259,2,0,0,1
1788391981.5273438,1788391981.524813,6,1,0,1
1788391981.7070312,1788391981.704545,3,0,0,1
1788391981.8867188,1788391981.88472,10,0,0,1
1788391982.0664062,1788391982.065565,8,1,0,1
1788391982.2460938,1788391982.245817,5,0,0,1
1788391982.4296875,1788391982.426982,9,0,0,1
1788391982.609375,1788391982.607251,12,0,0,1
1788391982.7890625,1788391982.786732,11,0,0,1
1788391982.96875,1788391982.965903,1,0,0,1
1788391983.1484375,1788391983.146641,4,0,0,1
1788391983.328125,1788391983.327125,7,0,0,1
1788391983.5078125,1788391983.507426,1,0,0,2
1788391983.6875,1788391983.687037,3,0,0,2
1788391983.8671875,1788391983.866822,9,0,0,2
1788391984.046875,1788391984.046252,11,0,0,2
1788391984.2265625,1788391984.225276,6,1,0,2
1788391984.40625,1788391984.405549,10,0,0,2
1788391984.5859375,1788391984.585729,7,0,0,2
1788391984.765625,1788391984.765349,5,0,0,2
1788391984.9492188,1788391984.945602,4,0,0,2
1788391985.1289062,1788391985.125912,2,0,0,2
1788391985.3085938,1788391985.304975,12,0,0,2
1788391985.4882812,1788391985.484916,8,1,0,2
1788391985.6679688,1788391985.6651,12,0,0,3
1788391985.8476562,1788391985.845239,2,0,0,3
1788391986.0273438,1788391986.025186,6,1,0,3
1788391986.2070312,1788391986.204858,9,0,0,3
1788391986.3867188,1788391986.383214,1,0,0,3
1788391986.5664062,1788391986.564448,3,0,0,3
1788391986.7460938,1788391986.744872,4,0,0,3
1788391986.9257812,1788391986.924715,7,0,0,3
1788391987.1054688,1788391987.104536,10,0,0,3
1788391987.2851562,1788391987.284074,5,0,0,3
1788391987.4648438,1788391987.464435,8,1,0,3
1788391987.6484375,1788391987.644568,11,0,0,3
1788391987.8242188,1788391987.823994,8,1,0,4
1788391988.0039062,1788391988.003318,6,1,0,4
1788391988.1835938,1788391988.182687,4,0,0,4
1788391988.3632812,1788391988.362875,1,0,0,4
1788391988.5429688,1788391988.542739,11,0,0,4
1788391988.7265625,1788391988.722859,3,0,0,4
1788391988.90625,1788391988.903827,7,0,0,4
1788391989.0859375,1788391989.084083,12,0,0,4
1788391989.265625,1788391989.264563,5,0,0,4
1788391989.4453125,1788391989.44452,10,0,0,4
1788391989.625,1788391989.624866,9,0,0,4
1788391989.8085938,1788391989.805388,2,0,0,4
1788391989.9882812,1788391989.985513,1,0,0,5
1788391990.1679688,1788391990.166371,10,0,0,5
1788391990.3476562,1788391990.346166,7,0,0,5
1788391990.5273438,1788391990.526546,2,0,0,5
1788391990.7070312,1788391990.70556,3,0,0,5
1788391990.8867188,1788391990.885017,4,0,0,5
1788391991.0664062,1788391991.065602,12,0,0,5
1788391991.2460938,1788391991.245504,6,1,0,5
1788391991.4257812,1788391991.425543,9,0,0,5
1788391991.609375,1788391991.606525,8,1,0,5
1788391991.7890625,1788391991.786197,5,0,0,5
1788391991.96875,1788391991.966568,11,0,0,5
1788391992.1484375,1788391992.147073,9,0,0,6
1788391992.3320312,1788391992.329392,12,0,0,6
1788391992.5117188,1788391992.509513,1,0,0,6
1788391992.6914062,1788391992.689022,4,0,0,6
1788391992.8710938,1788391992.868412,8,1,0,6
1788391993.0507812,1788391993.048626,2,0,0,6
1788391993.2304688,1788391993.228615,11,0,0,6
1788391993.4101562,1788391993.409137,3,0,0,6
1788391993.59375,1788391993.589883,6,1,0,6
1788391993.7734375,1788391993.770148,10,0,0,6
1788391993.9492188,1788391993.948547,5,0,0,6
1788391994.1328125,1788391994.128928,7,0,0,6
1788391994.3085938,1788391994.307861,9,0,0,7
1788391994.4882812,1788391994.487882,1,0,0,7
1788391994.671875,1788391994.668091,11,0,0,7
1788391994.8515625,1788391994.848616,5,0,0,7
1788391995.03125,1788391995.027975,2,0,0,7
1788391995.2109375,1788391995.20775,4,0,0,7
1788391995.390625,1788391995.387773,8,1,0,7
1788391995.5703125,1788391995.567495,12,0,0,7
1788391995.75,1788391995.748441,10,0,0,7
1788391995.9296875,1788391995.928253,7,0,0,7
1788391996.109375,1788391996.109221,3,0,0,7
1788391996.2929688,1788391996.289624,6,1,0,7
1788391996.4726562,1788391996.469306,2,0,0,8
1788391996.6523438,1788391996.649602,9,0,0,8
1788391996.8320312,1788391996.829543,12,0,0,8
1788391997.0117188,1788391997.009825,7,0,0,8
1788391997.1914062,1788391997.189853,1,0,0,8
1788391997.3710938,1788391997.370387,6,1,0,8
1788391997.5507812,1788391997.550413,3,0,0,8
1788391997.7304688,1788391997.730016,5,0,0,8
1788391997.9101562,1788391997.909893,10,0,0,8
1788391998.0898438,1788391998.08962,11,0,0,8
1788391998.2695312,1788391998.269293,4,0,0,8
1788391998.4492188,1788391998.448811,8,1,0,8
1788391998.6328125,1788391998.629516,6,1,0,9
1788391998.8125,1788391998.810233,8,1,0,9
1788391998.9921875,1788391998.990323,9,0,0,9
1788391999.171875,1788391999.170006,7,0,0,9
1788391999.3515625,1788391999.348967,3,0,0,9
1788391999.53125,1788391999.528367,4,0,0,9
1788391999.7109375,1788391999.709194,1,0,0,9
1788391999.890625,1788391999.889488,5,0,0,9
1788392000.0703125,1788392000.069502,2,0,0,9
1788392000.25,1788392000.249411,12,0,0,9
1788392000.4296875,1788392000.428879,10,0,0,9
1788392000.609375,1788392000.609198,11,0,0,9
1788392000.7929688,1788392000.789379,12,0,0,10
1788392000.9726562,1788392000.969538,7,0,0,10
1788392001.1523438,1788392001.149487,3,0,0,10
1788392001.3320312,1788392001.329353,2,0,0,10
1788392001.5117188,1788392001.510094,5,0,0,10
1788392001.6914062,1788392001.690317,6,1,0,10
1788392001.8710938,1788392001.869927,11,0,0,10
1788392002.0507812,1788392002.049551,8,1,0,10
1788392002.2304688,1788392002.229908,1,0,0,10
1788392002.4140625,1788392002.410307,9,0,0,10
1788392002.59375,1788392002.5911,4,0,0,10
1788392002.7734375,1788392002.77116,10,0,0,10
1788392002.953125,1788392002.949945,6,1,0,11
1788392003.1328125,1788392003.12902,10,0,0,11
1788392003.3125,1788392003.309205,5,0,0,11
1788392003.4921875,1788392003.489329,1,0,0,11
1788392003.671875,1788392003.668442,8,1,0,11
1788392003.8515625,1788392003.84827,7,0,0,11
1788392004.03125,1788392004.029554,11,0,0,11
1788392004.2109375,1788392004.209835,2,0,0,11
1788392004.390625,1788392004.388966,9,0,0,11
1788392004.5703125,1788392004.569176,4,0,0,11
1788392004.7539062,1788392004.750264,3,0,0,11
1788392004.9296875,1788392004.927783,12,0,0,11
1788392005.109375,1788392005.108484,6,1,0,12
1788392005.2890625,1788392005.28892,3,0,0,12
1788392005.4726562,1788392005.469501,2,0,0,12
1788392005.6523438,1788392005.649233,8,1,0,12
1788392005.8320312,1788392005.829721,11,0,0,12
1788392006.0117188,1788392006.009887,7,0,0,12
1788392006.1914062,1788392006.190113,12,0,0,12
1788392006.3710938,1788392006.369799,1,0,0,12
1788392006.5507812,1788392006.549401,4,0,0,12
1788392006.7304688,1788392006.729384,5,0,0,12
1788392006.9101562,1788392006.909629,9,0,0,12
1788392007.0898438,1788392007.089272,10,0,0,12
1788392007.2695312,1788392007.268488,6,1,0,13
1788392007.4492188,1788392007.446595,7,0,0,13
1788392007.6289062,1788392007.626826,5,0,0,13
1788392007.8085938,1788392007.806719,8,1,0,13
1788392007.9882812,1788392007.987043,12,0,0,13
1788392008.1679688,1788392008.167857,11,0,0,13
1788392008.3515625,1788392008.348336,1,0,0,13
1788392008.53125,1788392008.528949,9,0,0,13
1788392008.7109375,1788392008.709428,10,0,0,13
1788392008.890625,1788392008.889742,4,0,0,13
1788392009.0703125,1788392009.069564,2,0,0,13
1788392009.25,1788392009.248221,3,0,0,13
1788392009.4296875,1788392009.427851,9,0,0,14
1788392009.609375,1788392009.607928,1,0,0,14
1788392009.7890625,1788392009.786911,8,1,0,14
1788392009.96875,1788392009.966408,3,0,0,14
1788392010.1484375,1788392010.147445,7,0,0,14
1788392010.328125,1788392010.326833,4,0,0,14
1788392010.5078125,1788392010.506065,12,0,0,14
1788392010.6875,1788392010.686145,2,0,0,14
1788392010.8671875,1788392010.866073,11,0,0,14
1788392011.046875,1788392011.046097,5,0,0,14
1788392011.2265625,1788392011.226253,6,1,0,14
1788392011.4101562,1788392011.406939,10,0,0,14
1788392011.5898438,1788392011.58668,8,1,0,15
1788392011.7695312,1788392011.767785,3,0,0,15
1788392011.9492188,1788392011.947996,2,0,0,15
1788392012.1289062,1788392012.127325,6,1,0,15
1788392012.3085938,1788392012.307657,9,0,0,15
1788392012.4882812,1788392012.487786,4,0,0,15
1788392012.671875,1788392012.668544,5,0,0,15
1788392012.8515625,1788392012.84886,12,0,0,15
1788392013.03125,1788392013.029061,7,0,0,15
1788392013.2109375,1788392013.209036,10,0,0,15
1788392013.390625,1788392013.390077,11,0,0,15
1788392013.5703125,1788392013.569963,1,0,0,15
1788392016.2578125,1788392016.256057,9,1,1,1
1788392016.4375,1788392016.436398,3,1,1,1
1788392016.6171875,1788392016.616102,8,0,1,1
1788392016.796875,1788392016.796513,10,0,1,1
1788392016.9765625,1788392016.976545,1,0,1,1
1788392017.1601562,1788392017.156785,12,0,1,1
1788392017.3398438,1788392017.336133,2,0,1,1
1788392017.5195312,1788392017.515971,6,0,1,1
1788392017.6992188,1788392017.69647,11,0,1,1
1788392017.8789062,1788392017.876337,7,0,1,1
1788392018.0585938,1788392018.056557,5,0,1,1
1788392018.2382812,1788392018.236112,4,0,1,1
1788392018.4179688,1788392018.415454,11,0,1,2
1788392018.5976562,1788392018.595706,7,0,1,2
1788392018.7773438,1788392018.775803,10,0,1,2
1788392018.9570312,1788392018.955469,12,0,1,2
1788392019.1367188,1788392019.1356,2,0,1,2
1788392019.3203125,1788392019.31648,9,1,1,2
1788392019.5,1788392019.497589,6,0,1,2
1788392019.6796875,1788392019.677899,5,0,1,2
1788392019.859375,1788392019.857698,8,0,1,2
1788392020.0390625,1788392020.037687,1,0,1,2
1788392020.21875,1788392020.217738,4,0,1,2
1788392020.3984375,1788392020.397926,3,1,1,2
1788392020.578125,1788392020.577974,4,0,1,3
1788392020.7617188,1788392020.758051,11,0,1,3
1788392020.9375,1788392020.937422,8,0,1,3
1788392021.1171875,1788392021.116742,9,1,1,3
1788392021.3007812,1788392021.296933,5,0,1,3
1788392021.4804688,1788392021.478204,2,0,1,3
1788392021.6601562,1788392021.657638,6,0,1,3
1788392021.8398438,1788392021.836923,1,0,1,3
1788392022.0195312,1788392022.016413,12,0,1,3
1788392022.1992188,1788392022.196248,10,0,1,3
1788392022.3789062,1788392022.377335,7,0,1,3
1788392022.5585938,1788392022.557037,3,1,1,3
1788392022.7382812,1788392022.736642,10,0,1,4
1788392022.9179688,1788392022.915412,5,0,1,4
1788392023.0976562,1788392023.095992,4,0,1,4
1788392023.2773438,1788392023.275599,9,1,1,4
