lsl_timestamp,code,is_target,char_idx,rep
1574569.6228604,8,1,0,1
1574569.7995809,12,0,0,1
1574569.9761132,1,0,0,1
1574570.1529737,9,0,0,1
1574570.3294983,6,0,0,1
1574570.5066171,7,0,0,1
1574570.6834822,4,0,0,1
1574570.8600501,11,0,0,1
1574571.0366306,5,0,0,1
1574571.2130214,2,1,0,1
1574571.3895742,10,0,0,1
1574571.56619,3,0,0,1
1574571.7427043,9,0,0,2
1574571.9206286,12,0,0,2
1574572.0973188,5,0,0,2
1574572.2738371,2,1,0,2
1574572.4501894,3,0,0,2
1574572.6268246,4,0,0,2
1574572.803297,6,0,0,2
1574572.979735,11,0,0,2
1574573.1564406,10,0,0,2
1574573.3329743,7,0,0,2
1574573.5095149,1,0,0,2
1574573.6860548,8,1,0,2
1574573.8629661,5,0,0,3
1574574.0400669,8,1,0,3
1574574.2179634,3,0,0,3
1574574.3949352,7,0,0,3
1574574.5713732,2,1,0,3
1574574.7480201,12,0,0,3
1574574.9246734,4,0,0,3
1574575.1011177,9,0,0,3
1574575.2775612,10,0,0,3
1574575.4542673,11,0,0,3
1574575.6307249,1,0,0,3
1574575.8070777,6,0,0,3
1574575.9843344,7,0,0,4
1574576.1610038,1,0,0,4
1574576.3375367,5,0,0,4
1574576.5139232,12,0,0,4
1574576.6908825,6,0,0,4
1574576.867858,2,1,0,4
1574577.0442007,3,0,0,4
1574577.2208179,11,0,0,4
1574577.3977524,10,0,0,4
1574577.5741353,8,1,0,4
1574577.7506352,4,0,0,4
1574577.9272523,9,0,0,4
1574578.104219,10,0,0,5
1574578.2807849,12,0,0,5
1574578.4573279,8,1,0,5
1574578.6338849,4,0,0,5
1574578.8102633,11,0,0,5
1574578.986665,6,0,0,5
1574579.1633838,1,0,0,5
1574579.339754,5,0,0,5
1574579.5171313,3,0,0,5
1574579.6939579,2,1,0,5
1574579.8703026,9,0,0,5
1574580.0469902,7,0,0,5
1574580.2234751,6,0,0,6
1574580.4001226,9,0,0,6
1574580.5765504,3,0,0,6
1574580.7529769,2,1,0,6
1574580.9295393,4,0,0,6
1574581.1059284,1,0,0,6
1574581.2823318,11,0,0,6
1574581.4591306,7,0,0,6
1574581.635534,8,1,0,6
1574581.8130607,10,0,0,6
1574581.9901115,12,0,0,6
1574582.167134,5,0,0,6
1574582.3435158,10,0,0,7
1574582.5200496,2,1,0,7
1574582.6964419,8,1,0,7
1574582.8728163,12,0,0,7
1574583.0491575,5,0,0,7
1574583.2257538,4,0,0,7
1574583.4023383,1,0,0,7
1574583.5787623,9,0,0,7
1574583.7552925,6,0,0,7
1574583.9319785,3,0,0,7
1574584.1083898,11,0,0,7
1574584.2848899,7,0,0,7
1574584.4615201,2,1,0,8
1574584.6389034,9,0,0,8
1574584.8155765,7,0,0,8
1574584.9924693,4,0,0,8
1574585.1690655,5,0,0,8
1574585.3455065,12,0,0,8
1574585.5225574,3,0,0,8
1574585.6989694,10,0,0,8
1574585.8756601,11,0,0,8
1574586.0520943,1,0,0,8
1574586.2286943,8,1,0,8
1574586.4051067,6,0,0,8
1574586.5822441,11,0,0,9
1574586.7596452,6,0,0,9
1574586.936261,12,0,0,9
1574587.1126736,8,1,0,9
1574587.2891792,2,1,0,9
1574587.4665316,7,0,0,9
1574587.6429774,5,0,0,9
1574587.819348,10,0,0,9
1574587.9957606,1,0,0,9
1574588.172394,4,0,0,9
1574588.3487561,9,0,0,9
1574588.5254059,3,0,0,9
1574588.7017744,7,0,0,10
1574588.8781242,12,0,0,10
1574589.0550164,3,0,0,10
1574589.2314007,2,1,0,10
1574589.4080576,9,0,0,10
1574589.5845233,11,0,0,10
1574589.7615727,4,0,0,10
1574589.937922,1,0,0,10
1574590.1155831,5,0,0,10
1574590.2921245,8,1,0,10
1574590.4684772,6,0,0,10
1574590.6448794,10,0,0,10
1574590.8212351,11,0,0,11
1574590.9981052,12,0,0,11
1574591.1746939,2,1,0,11
1574591.3511125,3,0,0,11
1574591.5277266,9,0,0,11
1574591.7041158,10,0,0,11
1574591.8804748,5,0,0,11
1574592.0572973,4,0,0,11
1574592.2337547,6,0,0,11
1574592.4103535,8,1,0,11
1574592.5866901,1,0,0,11
1574592.7630357,7,0,0,11
1574592.9403799,4,0,0,12
1574593.1178704,10,0,0,12
1574593.2948757,3,0,0,12
1574593.4715212,7,0,0,12
1574593.647938,2,1,0,12
1574593.8249872,12,0,0,12
1574594.001542,5,0,0,12
1574594.1780831,8,1,0,12
1574594.3544659,6,0,0,12
1574594.5315317,11,0,0,12
1574594.7081663,9,0,0,12
1574594.8845245,1,0,0,12
