lsl_timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
1574291.9436555,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9693034,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9693604,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9694337,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9695019,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9697104,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9698177,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574291.9712773,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0186464,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0188662,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0189622,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0192169,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0194011,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0195016,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0197022,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0436473,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0438624,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0439626,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0441724,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0443875,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.045108,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0692224,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0692779,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0693162,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0694095,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0701187,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.0713236,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1411705,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1413149,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1414198,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1425996,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1426423,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.145903,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1461767,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1468982,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.147533,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1484893,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1936392,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1944627,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1945115,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1945482,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
1574292.1947142,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0,8388607.0
