lsl_timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1785785386.0,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005361025641025641,0.00427025641025641,0.0050271794871794865,0.004968205128205128,0.00491025641025641,0.004963589743589743,0.004865128205128205
1785785386.0078125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.0053599999999999984,0.004266153846153846,0.005022051282051281,0.004963589743589743,0.004904102564102563,0.004963589743589743,0.00486051282051282
1785785386.015625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005355897435897435,0.00426051282051282,0.005022564102564102,0.004972307692307692,0.004908205128205128,0.004962564102564102,0.00486051282051282
1785785386.0234375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.0053599999999999984,0.004256410256410255,0.005023589743589743,0.00498,0.004911282051282051,0.004968205128205128,0.0048615384615384605
1785785386.03125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005354871794871794,0.004253846153846153,0.005023589743589743,0.004977948717948717,0.004911282051282051,0.004969230769230768,0.004863076923076922
1785785386.0390625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535128205128205,0.004253333333333333,0.005022051282051281,0.004973333333333333,0.00491025641025641,0.004969230769230768,0.004864102564102564
1785785386.046875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005359487179487178,0.004257435897435898,0.005021025641025641,0.004972307692307692,0.004908717948717948,0.004963589743589743,0.004865128205128205
1785785386.0546875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005352820512820512,0.004263076923076922,0.005029743589743589,0.0049784615384615375,0.004913333333333333,0.004968717948717948,0.004871282051282051
1785785386.0625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356410256410256,0.0042697435897435885,0.005022564102564102,0.004972307692307692,0.00491025641025641,0.004957948717948717,0.00487025641025641
1785785386.0703125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005349743589743589,0.004275384615384615,0.005032307692307691,0.004975897435897435,0.004915897435897435,0.004968205128205128,0.004874358974358973
1785785386.078125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005354358974358974,0.0042743589743589735,0.005028717948717948,0.004967179487179486,0.004908205128205128,0.004962564102564102,0.004867692307692307
1785785386.0859375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535025641025641,0.004271794871794871,0.005033333333333333,0.004973333333333333,0.00491076923076923,0.004969230769230768,0.004873846153846153
1785785386.09375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005357435897435896,0.0042697435897435885,0.005026666666666666,0.0049584615384615375,0.004903076923076922,0.004954871794871794,0.004865128205128205
1785785386.1015625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005349743589743589,0.00427025641025641,0.005035384615384615,0.004968205128205128,0.00491025641025641,0.0049630769230769225,0.004864615384615384
1785785386.109375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005358461538461538,0.004265128205128205,0.005025641025641025,0.0049656410256410256,0.004905128205128205,0.0049543589743589736,0.004855897435897435
1785785386.1171875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.0053538461538461535,0.004263589743589743,0.005029743589743589,0.004965128205128204,0.004908717948717948,0.004957435897435896,0.00486051282051282
1785785386.125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005354871794871794,0.004264615384615384,0.005027692307692308,0.00496051282051282,0.004905641025641025,0.00496,0.004856923076923076
1785785386.1328125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005352820512820512,0.004263076923076922,0.005027692307692308,0.0049717948717948705,0.004909743589743588,0.004968205128205128,0.004858461538461538
1785785386.140625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356410256410256,0.00426,0.005021538461538461,0.004972820512820513,0.004907692307692307,0.004964102564102563,0.004858461538461538
1785785386.1484375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005355384615384615,0.00426,0.00502,0.004974358974358974,0.004907179487179486,0.0049656410256410256,0.004864615384615384
1785785386.15625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356410256410256,0.004257948717948718,0.005014871794871794,0.004972307692307692,0.004904102564102563,0.0049676923076923075,0.004864102564102564
1785785386.1640625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005358461538461538,0.004263589743589743,0.005012820512820512,0.004969743589743589,0.004904615384615384,0.0049584615384615375,0.004867692307692307
1785785386.171875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.0053538461538461535,0.004266666666666666,0.00502051282051282,0.00497128205128205,0.004909230769230768,0.004962051282051281,0.004878461538461538
1785785386.1796875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356410256410256,0.004266666666666666,0.005015897435897435,0.0049656410256410256,0.004905641025641025,0.0049543589743589736,0.004877435897435897
1785785386.1875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005346153846153845,0.004273333333333333,0.005023589743589743,0.004968717948717948,0.004908717948717948,0.004961538461538461,0.004874358974358973
1785785386.1953125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005354358974358974,0.004276923076923076,0.005021538461538461,0.004957435897435896,0.004903589743589743,0.004953333333333333,0.004868717948717948
1785785386.203125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535025641025641,0.004273846153846153,0.005031794871794871,0.004968205128205128,0.004909230769230768,0.004962564102564102,0.004877435897435897
1785785386.2109375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356923076923076,0.00427025641025641,0.005026666666666666,0.004962051282051281,0.004903076923076922,0.004955384615384615,0.004869230769230768
1785785386.21875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005351794871794871,0.004272820512820513,0.005032307692307691,0.004968717948717948,0.00491025641025641,0.0049656410256410256,0.004872307692307691
1785785386.2265625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356410256410256,0.0042697435897435885,0.005025128205128205,0.0049630769230769225,0.004906153846153846,0.0049584615384615375,0.004862564102564102
1785785386.234375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535128205128205,0.004266666666666666,0.005031794871794871,0.00497025641025641,0.00491025641025641,0.0049676923076923075,0.004863589743589743
1785785386.2421875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356923076923076,0.004264102564102563,0.005023589743589743,0.004966666666666666,0.004907179487179486,0.004964615384615383,0.004863076923076922
1785785386.25,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005347692307692308,0.00426051282051282,0.005025128205128205,0.004976923076923076,0.0049143589743589735,0.00497025641025641,0.004869230769230768
1785785386.2578125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.0053492307692307684,0.004256410256410255,0.005023076923076923,0.004976923076923076,0.004911794871794871,0.0049676923076923075,0.004865128205128205
1785785386.265625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535076923076923,0.004258461538461538,0.005026666666666666,0.0049764102564102556,0.004912820512820513,0.004969743589743589,0.0048682051282051275
1785785386.2734375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005354871794871794,0.004258461538461538,0.005018974358974358,0.00497025641025641,0.004907692307692307,0.004964615384615383,0.004871282051282051
1785785386.28125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005355384615384615,0.004263589743589743,0.005014871794871794,0.004969743589743589,0.004905641025641025,0.004955384615384615,0.004874358974358973
1785785386.2890625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535128205128205,0.004268717948717948,0.005024102564102563,0.004972307692307692,0.00491025641025641,0.004961538461538461,0.004876410256410255
1785785386.296875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005356410256410256,0.004271282051282051,0.005022564102564102,0.004969743589743589,0.004911282051282051,0.004961538461538461,0.0048835897435897425
1785785386.3046875,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535025641025641,0.004272820512820513,0.0050271794871794865,0.004972820512820513,0.004909743589743588,0.004966666666666666,0.004888205128205128
1785785386.3125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005351794871794871,0.004272820512820513,0.005023589743589743,0.0049656410256410256,0.004903589743589743,0.004955384615384615,0.004878461538461538
1785785386.3203125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005346153846153845,0.004273333333333333,0.005032307692307691,0.004973333333333333,0.004915384615384615,0.004966153846153846,0.004886153846153846
1785785386.328125,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.0053538461538461535,0.0042723076923076924,0.005026666666666666,0.0049610256410256405,0.004911282051282051,0.0049564102564102555,0.004878461538461538
1785785386.3359375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005349743589743589,0.0042743589743589735,0.0050338461538461535,0.004966153846153846,0.004915384615384615,0.004961538461538461,0.004876923076923076
1785785386.34375,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005358461538461538,0.004269230769230768,0.005024102564102563,0.004964102564102563,0.004908717948717948,0.0049543589743589736,0.004869743589743588
1785785386.3515625,0.0042497435897435884,0.004251282051282051,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005352820512820512,0.004266666666666666,0.00503025641025641,0.00497128205128205,0.004913846153846153,0.004962564102564102,0.004875897435897435
1785785386.359375,0.0042497435897435884,0.004250769230769231,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005357435897435896,0.004266666666666666,0.005026153846153845,0.004962564102564102,0.004909230769230768,0.00496,0.004869743589743588
1785785386.3671875,0.0042497435897435884,0.004251794871794871,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.00535128205128205,0.004261538461538461,0.00503025641025641,0.00497025641025641,0.004913333333333333,0.004968205128205128,0.0048728205128205125
1785785386.375,0.0042497435897435884,0.004252820512820513,0.004247692307692307,0.00425025641025641,0.004251794871794871,0.004251282051282051,0.004252307692307692,0.005355897435897435,0.004256410256410255,0.00502051282051282,0.0049717948717948705,0.004908205128205128,0.00496051282051282,0.004872307692307691
