lsl_timestamp,wall_time,code,is_target,char_idx,rep
1788485467.8867188,1788485467.885109,8,0,0,1
1788485468.0664062,1788485468.064331,11,0,0,1
1788485468.2460938,1788485468.244645,12,0,0,1
1788485468.4257812,1788485468.424306,7,0,0,1
1788485468.6054688,1788485468.604531,1,0,0,1
1788485468.7851562,1788485468.784697,2,0,0,1
1788485468.9648438,1788485468.964697,4,0,0,1
1788485469.1445312,1788485469.143759,5,0,0,1
1788485469.3242188,1788485469.323689,9,1,0,1
1788485469.5039062,1788485469.503212,3,0,0,1
1788485469.6835938,1788485469.682905,6,1,0,1
1788485469.8632812,1788485469.863141,10,0,0,1
1788485470.0429688,1788485470.042933,1,0,0,2
1788485470.2265625,1788485470.223073,3,0,0,2
1788485470.40625,1788485470.403301,8,0,0,2
1788485470.5859375,1788485470.583168,11,0,0,2
1788485470.765625,1788485470.762526,6,1,0,2
1788485470.9453125,1788485470.942723,4,0,0,2
1788485471.125,1788485471.122874,12,0,0,2
1788485471.3046875,1788485471.302469,2,0,0,2
1788485471.484375,1788485471.482032,9,1,0,2
1788485471.6640625,1788485471.661116,10,0,0,2
1788485471.84375,1788485471.84101,5,0,0,2
1788485472.0234375,1788485472.020486,7,0,0,2
1788485472.203125,1788485472.200608,5,0,0,3
1788485472.3828125,1788485472.380796,7,0,0,3
1788485472.5625,1788485472.561004,2,0,0,3
1788485472.7421875,1788485472.740964,12,0,0,3
1788485472.921875,1788485472.920537,3,0,0,3
1788485473.1015625,1788485473.100698,6,1,0,3
1788485473.28125,1788485473.280369,11,0,0,3
1788485473.4609375,1788485473.45905,4,0,0,3
1788485473.640625,1788485473.639262,10,0,0,3
1788485473.8203125,1788485473.819462,8,0,0,3
1788485474.0,1788485473.998516,1,0,0,3
1788485474.1796875,1788485474.178666,9,1,0,3
1788485474.359375,1788485474.357606,11,0,0,4
1788485474.5390625,1788485474.536786,12,0,0,4
1788485474.71875,1788485474.717031,4,0,0,4
1788485474.8984375,1788485474.897542,8,0,0,4
1788485475.078125,1788485475.077876,1,0,0,4
1788485475.2578125,1788485475.257693,10,0,0,4
1788485475.4414062,1788485475.437629,3,0,0,4
1788485475.6171875,1788485475.617012,7,0,0,4
1788485475.796875,1788485475.796356,5,0,0,4
1788485475.9765625,1788485475.976355,6,1,0,4
1788485476.1601562,1788485476.156507,2,0,0,4
1788485476.3398438,1788485476.336022,9,1,0,4
1788485476.515625,1788485476.515431,10,0,0,5
1788485476.6992188,1788485476.695465,2,0,0,5
1788485476.8789062,1788485476.875778,1,0,0,5
1788485477.0585938,1788485477.054921,12,0,0,5
1788485477.2382812,1788485477.234614,4,0,0,5
1788485477.4179688,1788485477.41418,7,0,0,5
1788485477.5976562,1788485477.594291,11,0,0,5
1788485477.7773438,1788485477.77459,5,0,0,5
1788485477.9570312,1788485477.954791,8,0,0,5
1788485478.1367188,1788485478.134606,6,1,0,5
1788485478.3164062,1788485478.314311,3,0,0,5
1788485478.4960938,1788485478.493512,9,1,0,5
1788485478.6757812,1788485478.673136,2,0,0,6
1788485478.8554688,1788485478.853387,3,0,0,6
1788485479.0351562,1788485479.032201,11,0,0,6
1788485479.2148438,1788485479.212115,1,0,0,6
1788485479.3945312,1788485479.392259,5,0,0,6
1788485479.5742188,1788485479.572321,7,0,0,6
1788485479.7539062,1788485479.751389,12,0,0,6
1788485479.9335938,1788485479.931365,10,0,0,6
1788485480.1132812,1788485480.111109,9,1,0,6
1788485480.2929688,1788485480.289831,8,0,0,6
1788485480.4726562,1788485480.469695,6,1,0,6
1788485480.6523438,1788485480.648829,4,0,0,6
1788485480.8320312,1788485480.829303,10,0,0,7
1788485481.0117188,1788485481.009222,4,0,0,7
1788485481.1914062,1788485481.189295,11,0,0,7
1788485481.3710938,1788485481.369081,6,1,0,7
1788485481.5507812,1788485481.548798,5,0,0,7
1788485481.7304688,1788485481.728883,2,0,0,7
1788485481.9101562,1788485481.90904,9,1,0,7
1788485482.0898438,1788485482.088353,7,0,0,7
1788485482.2695312,1788485482.268188,3,0,0,7
1788485482.4492188,1788485482.447693,1,0,0,7
1788485482.6289062,1788485482.627321,12,0,0,7
1788485482.8085938,1788485482.807199,8,0,0,7
1788485482.9882812,1788485482.987211,11,0,0,8
1788485483.1679688,1788485483.1678,1,0,0,8
1788485483.3515625,1788485483.34802,10,0,0,8
